"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
118,2 Jan 2020 05:49:52.763,2 Jan 2020 05:59:02.829,550.066
119,2 Jan 2020 07:25:19.449,2 Jan 2020 07:35:55.637,636.188
120,2 Jan 2020 09:03:18.900,2 Jan 2020 09:12:08.363,529.463
121,2 Jan 2020 10:41:44.637,2 Jan 2020 10:49:18.907,454.270
122,2 Jan 2020 12:18:36.985,2 Jan 2020 12:27:52.459,555.475
123,2 Jan 2020 13:54:49.449,2 Jan 2020 14:05:30.674,641.225
124,2 Jan 2020 15:32:07.227,2 Jan 2020 15:40:12.059,484.832
125,3 Jan 2020 04:58:46.936,3 Jan 2020 05:06:01.296,434.360
126,3 Jan 2020 06:32:57.912,3 Jan 2020 06:43:38.427,640.515
127,3 Jan 2020 08:10:22.562,3 Jan 2020 08:19:52.164,569.602
128,3 Jan 2020 09:48:57.687,3 Jan 2020 09:56:35.567,457.881
129,3 Jan 2020 11:26:19.200,3 Jan 2020 11:34:54.397,515.197
130,3 Jan 2020 13:02:33.463,3 Jan 2020 13:13:03.830,630.367
131,3 Jan 2020 14:39:15.910,3 Jan 2020 14:48:52.390,576.480
132,4 Jan 2020 04:09:08.167,4 Jan 2020 04:11:39.332,151.166
133,4 Jan 2020 05:40:51.571,4 Jan 2020 05:51:14.611,623.040
134,4 Jan 2020 07:17:32.519,4 Jan 2020 07:27:37.718,605.199
135,4 Jan 2020 08:56:01.652,4 Jan 2020 09:04:02.010,480.357
136,4 Jan 2020 10:33:54.474,4 Jan 2020 10:41:54.420,479.947
137,4 Jan 2020 12:10:18.963,4 Jan 2020 12:20:23.657,604.694
138,4 Jan 2020 13:46:41.925,4 Jan 2020 13:57:05.099,623.174
139,4 Jan 2020 15:26:14.281,4 Jan 2020 15:28:51.699,157.418
140,5 Jan 2020 04:49:04.090,5 Jan 2020 04:58:39.986,575.895
141,5 Jan 2020 06:24:51.916,5 Jan 2020 06:35:22.625,630.710
142,5 Jan 2020 08:03:00.989,5 Jan 2020 08:11:36.687,515.698
143,5 Jan 2020 09:41:20.038,5 Jan 2020 09:48:57.666,457.628
144,5 Jan 2020 11:18:03.663,5 Jan 2020 11:27:32.612,568.949
145,5 Jan 2020 12:54:17.246,5 Jan 2020 13:04:57.577,640.331
146,5 Jan 2020 14:31:53.595,5 Jan 2020 14:39:09.450,435.855
147,6 Jan 2020 03:57:43.005,6 Jan 2020 04:05:46.405,483.400
148,6 Jan 2020 05:32:23.248,6 Jan 2020 05:43:04.573,641.325
149,6 Jan 2020 07:10:00.842,6 Jan 2020 07:19:16.844,556.002
150,6 Jan 2020 08:48:34.353,6 Jan 2020 08:56:08.591,454.239
151,6 Jan 2020 10:25:45.130,6 Jan 2020 10:34:33.834,528.703
152,6 Jan 2020 12:01:57.709,6 Jan 2020 12:12:33.436,635.727
153,6 Jan 2020 13:38:49.920,6 Jan 2020 13:48:00.701,550.781

