"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
108,31 Dec 2019 14:00:27.470,31 Dec 2019 14:11:01.753,634.283
109,31 Dec 2019 15:37:09.259,31 Dec 2019 15:46:51.855,582.596
110,1 Jan 2020 06:39:11.824,1 Jan 2020 06:49:27.098,615.275
111,1 Jan 2020 08:15:36.291,1 Jan 2020 08:25:56.135,619.845
112,1 Jan 2020 09:53:51.487,1 Jan 2020 10:02:22.038,510.551
113,1 Jan 2020 11:31:43.661,1 Jan 2020 11:40:05.327,501.666
114,1 Jan 2020 13:08:14.303,1 Jan 2020 13:18:24.991,610.688
115,1 Jan 2020 14:44:38.609,1 Jan 2020 14:55:05.571,626.961
116,1 Jan 2020 16:23:47.865,1 Jan 2020 16:27:15.812,207.947
117,2 Jan 2020 05:47:32.803,2 Jan 2020 05:56:51.390,558.588
118,2 Jan 2020 07:23:02.799,2 Jan 2020 07:33:42.041,639.242
119,2 Jan 2020 09:00:56.667,2 Jan 2020 09:09:59.291,542.624
120,2 Jan 2020 10:39:10.084,2 Jan 2020 10:47:14.759,484.675
121,2 Jan 2020 12:15:59.863,2 Jan 2020 12:25:38.212,578.350
122,2 Jan 2020 13:52:16.499,2 Jan 2020 14:02:59.854,643.355
123,2 Jan 2020 15:29:47.843,2 Jan 2020 15:37:17.526,449.682
124,3 Jan 2020 04:56:22.959,3 Jan 2020 05:03:53.835,450.875
125,3 Jan 2020 06:30:41.270,3 Jan 2020 06:41:24.707,643.437
126,3 Jan 2020 08:08:03.169,3 Jan 2020 08:17:41.271,578.101
127,3 Jan 2020 09:46:26.571,3 Jan 2020 09:54:31.150,484.579
128,3 Jan 2020 11:23:41.800,3 Jan 2020 11:32:44.614,542.814
129,3 Jan 2020 12:59:58.969,3 Jan 2020 13:10:38.210,639.241
130,3 Jan 2020 14:36:49.785,3 Jan 2020 14:46:07.667,557.882
131,4 Jan 2020 04:06:22.574,4 Jan 2020 04:09:53.625,211.051
132,4 Jan 2020 05:38:34.252,4 Jan 2020 05:49:01.391,627.139
133,4 Jan 2020 07:15:15.022,4 Jan 2020 07:25:25.465,610.443
134,4 Jan 2020 08:53:34.636,4 Jan 2020 09:01:56.039,501.403
135,4 Jan 2020 10:31:17.607,4 Jan 2020 10:39:48.213,510.606
136,4 Jan 2020 12:07:43.273,4 Jan 2020 12:18:03.128,619.856
137,4 Jan 2020 13:44:12.255,4 Jan 2020 13:54:27.102,614.847
138,5 Jan 2020 04:46:45.264,5 Jan 2020 04:56:28.120,582.856
139,5 Jan 2020 06:22:35.447,5 Jan 2020 06:33:09.531,634.084
140,5 Jan 2020 08:00:37.903,5 Jan 2020 08:09:28.669,530.767
141,5 Jan 2020 09:38:44.909,5 Jan 2020 09:46:53.564,488.655
142,5 Jan 2020 11:15:27.088,5 Jan 2020 11:25:17.067,589.980
143,5 Jan 2020 12:51:45.271,5 Jan 2020 13:02:25.268,639.997
144,5 Jan 2020 14:29:38.945,5 Jan 2020 14:36:09.836,390.891
145,6 Jan 2020 03:55:21.184,6 Jan 2020 04:03:37.491,496.307
146,6 Jan 2020 05:30:07.043,6 Jan 2020 05:40:51.186,644.143
147,6 Jan 2020 07:07:40.944,6 Jan 2020 07:17:06.892,565.948
148,6 Jan 2020 08:46:02.294,6 Jan 2020 08:54:04.820,482.526
149,6 Jan 2020 10:23:08.103,6 Jan 2020 10:32:22.965,554.862
150,6 Jan 2020 11:59:24.054,6 Jan 2020 12:10:06.419,642.365
151,6 Jan 2020 13:36:25.924,6 Jan 2020 13:45:13.507,527.583

