Network Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
247,VCC-NET,VCC-A,44428,2020-04-11 14:51:48.933,2020-04-11 15:03:18.796,689.863,77.365
248,VCC-NET,VCC-B,44431,2020-04-11 14:53:45.278,2020-04-11 15:05:15.485,690.207,78.876
249,VCC-NET,VCC-C,44430,2020-04-11 15:28:50.162,2020-04-11 15:40:07.089,676.927,40.455
250,VCC-NET,VCC-A,44428,2020-04-11 16:28:58.638,2020-04-11 16:39:25.999,627.361,16.347
251,VCC-NET,VCC-B,44431,2020-04-11 16:30:57.737,2020-04-11 16:41:22.660,624.923,15.962
252,VCC-NET,VCC-C,44430,2020-04-11 17:07:07.095,2020-04-11 17:15:47.567,520.472,10.326
253,VCC-NET,VCC-A,44428,2020-04-11 19:44:51.994,2020-04-11 19:54:12.000,560.006,12.261
254,VCC-NET,VCC-B,44431,2020-04-11 19:46:49.001,2020-04-11 19:56:11.591,562.59,12.515
255,VCC-NET,VCC-C,44430,2020-04-11 20:21:25.271,2020-04-11 20:31:41.789,616.518,20.27
256,VCC-NET,VCC-A,44428,2020-04-11 21:20:54.726,2020-04-11 21:32:07.898,673.172,59.22
257,VCC-NET,VCC-B,44431,2020-04-11 21:22:51.309,2020-04-11 21:34:05.455,674.146,62.222
258,VCC-NET,VCC-C,44430,2020-04-11 21:57:24.859,2020-04-11 22:08:38.463,673.604,87.96
259,VCC-NET,VCC-A,44428,2020-04-11 22:57:24.696,2020-04-11 23:07:11.796,587.1,20.359
260,VCC-NET,VCC-B,44431,2020-04-11 22:59:22.875,2020-04-11 23:09:04.558,581.683,19.445
261,VCC-NET,VCC-C,44430,2020-04-12 12:58:54.520,2020-04-12 13:07:56.861,542.341,11.676
262,VCC-NET,VCC-A,44428,2020-04-12 13:58:00.980,2020-04-12 14:09:10.703,669.723,48.695
263,VCC-NET,VCC-B,44431,2020-04-12 13:59:56.446,2020-04-12 14:11:08.230,671.784,51.473
264,VCC-NET,VCC-C,44430,2020-04-12 14:33:17.194,2020-04-12 14:44:44.629,687.435,89.025
265,VCC-NET,VCC-A,44428,2020-04-12 15:34:22.122,2020-04-12 15:45:23.476,661.354,25.478
266,VCC-NET,VCC-B,44431,2020-04-12 15:36:20.978,2020-04-12 15:47:20.388,659.41,24.66
267,VCC-NET,VCC-C,44430,2020-04-12 16:10:34.902,2020-04-12 16:20:45.939,611.037,14.365
268,VCC-NET,VCC-C,44430,2020-04-12 19:26:05.505,2020-04-12 19:35:34.237,568.732,13.45
269,VCC-NET,VCC-A,44428,2020-04-12 20:26:54.035,2020-04-12 20:37:42.778,648.743,30.337
270,VCC-NET,VCC-B,44431,2020-04-12 20:28:51.009,2020-04-12 20:39:41.658,650.649,31.434
271,VCC-NET,VCC-C,44430,2020-04-12 21:02:00.431,2020-04-12 21:13:13.896,673.465,75.576
272,VCC-NET,VCC-A,44428,2020-04-12 22:03:05.947,2020-04-12 22:13:53.682,647.735,44.295
273,VCC-NET,VCC-B,44431,2020-04-12 22:05:03.743,2020-04-12 22:15:48.792,645.049,41.974
274,VCC-NET,VCC-C,44430,2020-04-12 22:38:33.218,2020-04-12 22:48:07.558,574.34,16.062
275,VCC-NET,VCC-A,44428,2020-04-13 13:04:35.343,2020-04-13 13:14:52.095,616.752,21.954
276,VCC-NET,VCC-B,44431,2020-04-13 13:06:29.544,2020-04-13 13:16:50.851,621.307,23.0
277,VCC-NET,VCC-C,44430,2020-04-13 13:38:01.699,2020-04-13 13:49:16.266,674.567,62.226
278,VCC-NET,VCC-A,44428,2020-04-13 14:39:56.428,2020-04-13 14:51:20.802,684.374,47.374
279,VCC-NET,VCC-B,44431,2020-04-13 14:41:54.909,2020-04-13 14:53:18.210,683.301,45.231
280,VCC-NET,VCC-C,44430,2020-04-13 15:14:31.701,2020-04-13 15:25:20.638,648.937,21.973
281,VCC-NET,VCC-A,44428,2020-04-13 16:17:49.514,2020-04-13 16:27:05.356,555.842,11.114
282,VCC-NET,VCC-B,44431,2020-04-13 16:19:50.009,2020-04-13 16:29:03.236,553.227,10.911
283,VCC-NET,VCC-A,44428,2020-04-13 19:32:51.194,2020-04-13 19:43:03.716,612.522,18.761
284,VCC-NET,VCC-B,44431,2020-04-13 19:34:48.807,2020-04-13 19:45:03.810,615.003,19.269
285,VCC-NET,VCC-C,44430,2020-04-13 20:06:37.572,2020-04-13 20:17:30.114,652.542,35.169
286,VCC-NET,VCC-A,44428,2020-04-13 21:08:55.677,2020-04-13 21:20:14.841,679.164,78.931
287,VCC-NET,VCC-B,44431,2020-04-13 21:10:53.506,2020-04-13 21:22:12.139,678.633,82.98
288,VCC-NET,VCC-C,44430,2020-04-13 21:42:47.349,2020-04-13 21:53:18.889,631.54,35.26
289,VCC-NET,VCC-A,44428,2020-04-14 12:11:27.336,2020-04-14 12:20:15.394,528.058,10.271
290,VCC-NET,VCC-B,44431,2020-04-14 12:13:21.127,2020-04-14 12:22:16.144,535.017,10.826
291,VCC-NET,VCC-C,44430,2020-04-14 12:43:08.587,2020-04-14 12:53:37.759,629.172,25.93
292,VCC-NET,VCC-A,44428,2020-04-14 13:45:44.419,2020-04-14 13:57:15.233,690.814,84.513
293,VCC-NET,VCC-B,44431,2020-04-14 13:47:42.420,2020-04-14 13:59:13.383,690.963,88.515
294,VCC-NET,VCC-C,44430,2020-04-14 14:18:39.267,2020-04-14 14:29:55.887,676.62,39.902
295,VCC-NET,VCC-A,44428,2020-04-14 15:23:00.352,2020-04-14 15:33:22.053,621.701,15.452
296,VCC-NET,VCC-B,44431,2020-04-14 15:25:01.061,2020-04-14 15:35:20.271,619.21,15.095
297,VCC-NET,VCC-C,44430,2020-04-14 15:56:56.409,2020-04-14 16:05:36.168,519.759,10.27
298,VCC-NET,VCC-A,44428,2020-04-14 18:38:48.053,2020-04-14 18:48:14.163,566.11,12.879
299,VCC-NET,VCC-B,44431,2020-04-14 18:40:46.549,2020-04-14 18:50:15.291,568.742,13.159
300,VCC-NET,VCC-C,44430,2020-04-14 19:11:13.137,2020-04-14 19:21:30.183,617.046,20.435
301,VCC-NET,VCC-A,44428,2020-04-14 20:14:49.519,2020-04-14 20:26:04.685,675.166,66.685
302,VCC-NET,VCC-B,44431,2020-04-14 20:16:47.677,2020-04-14 20:28:03.659,675.982,70.155
303,VCC-NET,VCC-C,44430,2020-04-14 20:47:12.513,2020-04-14 20:58:25.553,673.04,86.648
304,VCC-NET,VCC-A,44428,2020-04-14 21:51:23.106,2020-04-14 22:00:56.493,573.387,18.225
305,VCC-NET,VCC-B,44431,2020-04-14 21:53:23.054,2020-04-14 22:03:09.909,586.855,17.395
306,VCC-NET,VCC-C,44430,2020-04-15 11:48:37.520,2020-04-15 11:57:41.802,544.282,11.85
307,VCC-NET,VCC-A,44428,2020-04-15 12:51:49.133,2020-04-15 13:03:03.804,674.671,55.586
308,VCC-NET,VCC-B,44431,2020-04-15 12:53:46.490,2020-04-15 13:05:02.972,676.482,58.856
309,VCC-NET,VCC-C,44430,2020-04-15 13:23:01.000,2020-04-15 13:34:28.541,687.541,89.548
310,VCC-NET,VCC-A,44428,2020-04-15 14:28:17.875,2020-04-15 14:39:14.817,656.942,23.623
311,VCC-NET,VCC-B,44431,2020-04-15 14:30:18.585,2020-04-15 14:41:13.472,654.887,22.885
312,VCC-NET,VCC-C,44430,2020-04-15 15:00:19.105,2020-04-15 15:10:29.521,610.416,14.279
313,VCC-NET,VCC-C,44430,2020-04-15 18:15:48.484,2020-04-15 18:25:17.759,569.275,13.523
314,VCC-NET,VCC-A,44428,2020-04-15 19:20:44.383,2020-04-15 19:31:37.360,652.977,33.003
315,VCC-NET,VCC-B,44431,2020-04-15 19:22:43.119,2020-04-15 19:33:37.915,654.796,34.283
316,VCC-NET,VCC-C,44430,2020-04-15 19:51:43.030,2020-04-15 20:02:56.408,673.378,76.585
317,VCC-NET,VCC-A,44428,2020-04-15 20:56:57.965,2020-04-15 21:07:38.894,640.929,39.069
318,VCC-NET,VCC-B,44431,2020-04-15 20:58:57.648,2020-04-15 21:09:35.509,637.861,37.055
319,VCC-NET,VCC-C,44430,2020-04-15 21:28:16.038,2020-04-15 21:37:48.389,572.351,15.846
320,VCC-NET,VCC-A,44428,2020-04-16 11:58:15.258,2020-04-16 12:08:42.569,627.311,24.484
321,VCC-NET,VCC-B,44431,2020-04-16 12:00:11.625,2020-04-16 12:10:43.140,631.515,25.69
322,VCC-NET,VCC-C,44430,2020-04-16 12:27:40.237,2020-04-16 12:38:55.318,675.081,63.083
323,VCC-NET,VCC-A,44428,2020-04-16 13:33:45.802,2020-04-16 13:45:07.842,682.04,42.64
324,VCC-NET,VCC-B,44431,2020-04-16 13:35:46.372,2020-04-16 13:47:07.183,680.811,40.782
325,VCC-NET,VCC-C,44430,2020-04-16 14:04:10.679,2020-04-16 14:14:59.224,648.545,21.821
326,VCC-NET,VCC-A,44428,2020-04-16 15:11:43.115,2020-04-16 15:20:53.149,550.034,10.662
327,VCC-NET,VCC-B,44431,2020-04-16 15:14:08.319,2020-04-16 15:22:53.065,524.746,10.473
328,VCC-NET,VCC-A,44428,2020-04-16 18:26:37.502,2020-04-16 18:36:55.602,618.1,19.956
329,VCC-NET,VCC-B,44431,2020-04-16 18:28:37.064,2020-04-16 18:38:57.631,620.567,20.526
330,VCC-NET,VCC-C,44430,2020-04-16 18:56:15.179,2020-04-16 19:07:07.902,652.723,35.466
331,VCC-NET,VCC-A,44428,2020-04-16 20:02:42.215,2020-04-16 20:13:59.792,677.577,88.361
332,VCC-NET,VCC-B,44431,2020-04-16 20:04:42.101,2020-04-16 20:15:58.903,676.802,87.335
333,VCC-NET,VCC-C,44430,2020-04-16 20:32:24.875,2020-04-16 20:42:55.378,630.503,34.834
334,VCC-NET,VCC-A,44428,2020-04-17 11:05:00.931,2020-04-17 11:14:04.674,543.743,11.567
335,VCC-NET,VCC-B,44431,2020-04-17 11:06:57.146,2020-04-17 11:16:07.332,550.186,12.176
336,VCC-NET,VCC-C,44430,2020-04-17 11:32:41.880,2020-04-17 11:43:11.978,630.098,26.185
337,VCC-NET,VCC-A,44428,2020-04-17 12:39:27.082,2020-04-17 12:50:58.361,691.279,87.243
338,VCC-NET,VCC-B,44431,2020-04-17 12:41:27.388,2020-04-17 12:52:58.631,691.243,88.439
339,VCC-NET,VCC-C,44430,2020-04-17 13:08:13.030,2020-04-17 13:19:29.522,676.492,39.579
340,VCC-NET,VCC-A,44428,2020-04-17 14:16:48.717,2020-04-17 14:27:05.001,616.284,14.671
341,VCC-NET,VCC-B,44431,2020-04-17 14:18:51.710,2020-04-17 14:29:05.443,613.733,14.337
342,VCC-NET,VCC-C,44430,2020-04-17 14:46:30.161,2020-04-17 14:55:09.554,519.393,10.238
343,VCC-NET,VCC-A,44428,2020-04-17 17:32:30.709,2020-04-17 17:42:02.725,572.016,13.522
344,VCC-NET,VCC-B,44431,2020-04-17 17:34:26.572,2020-04-17 17:44:06.063,579.491,13.831
345,VCC-NET,VCC-C,44430,2020-04-17 18:00:45.789,2020-04-17 18:11:03.123,617.334,20.533
346,VCC-NET,VCC-A,44428,2020-04-17 19:08:31.128,2020-04-17 19:19:47.861,676.733,74.731
347,VCC-NET,VCC-B,44431,2020-04-17 19:10:31.524,2020-04-17 19:21:48.912,677.388,78.644
348,VCC-NET,VCC-C,44430,2020-04-17 19:36:44.921,2020-04-17 19:47:57.559,672.638,85.863
349,VCC-NET,VCC-A,44428,2020-04-17 20:45:08.513,2020-04-17 20:54:47.841,579.328,16.394
350,VCC-NET,VCC-B,44431,2020-04-17 20:47:10.918,2020-04-17 20:56:44.059,573.141,15.625
351,VCC-NET,VCC-C,44430,2020-04-18 10:38:05.816,2020-04-18 10:47:11.224,545.408,11.948
352,VCC-NET,VCC-A,44428,2020-04-18 11:45:24.676,2020-04-18 11:56:43.455,678.779,63.127
353,VCC-NET,VCC-B,44431,2020-04-18 11:47:24.571,2020-04-18 11:58:44.942,680.371,66.892
354,VCC-NET,VCC-C,44430,2020-04-18 12:12:29.586,2020-04-18 12:23:57.245,687.659,89.054
355,VCC-NET,VCC-A,44428,2020-04-18 13:22:00.415,2020-04-18 13:32:52.988,652.573,22.047
356,VCC-NET,VCC-B,44431,2020-04-18 13:24:03.649,2020-04-18 13:34:54.053,650.404,21.372
357,VCC-NET,VCC-C,44430,2020-04-18 13:49:47.750,2020-04-18 13:59:57.899,610.149,14.235
358,VCC-NET,VCC-B,44431,2020-04-18 16:40:49.197,2020-04-18 16:49:26.774,517.577,10.089
359,VCC-NET,VCC-C,44430,2020-04-18 17:05:16.194,2020-04-18 17:14:45.745,569.551,13.562
360,VCC-NET,VCC-A,44428,2020-04-18 18:14:21.482,2020-04-18 18:25:18.292,656.81,35.921
361,VCC-NET,VCC-B,44431,2020-04-18 18:16:22.639,2020-04-18 18:27:21.191,658.552,37.422
362,VCC-NET,VCC-C,44430,2020-04-18 18:41:10.401,2020-04-18 18:52:23.674,673.273,77.13
363,VCC-NET,VCC-A,44428,2020-04-18 19:50:36.866,2020-04-18 20:01:10.612,633.746,34.795
364,VCC-NET,VCC-B,44431,2020-04-18 19:52:39.118,2020-04-18 20:03:09.375,630.257,33.018
365,VCC-NET,VCC-C,44430,2020-04-18 20:17:43.390,2020-04-18 20:27:14.582,571.192,15.729
366,VCC-NET,VCC-A,44428,2020-04-19 10:51:42.919,2020-04-19 11:02:19.366,636.447,27.209
367,VCC-NET,VCC-B,44431,2020-04-19 10:53:42.073,2020-04-19 11:04:22.434,640.361,28.609
368,VCC-NET,VCC-C,44430,2020-04-19 11:17:03.707,2020-04-19 11:28:19.099,675.392,63.493
369,VCC-NET,VCC-A,44428,2020-04-19 12:27:22.106,2020-04-19 12:38:41.639,679.533,38.777
370,VCC-NET,VCC-B,44431,2020-04-19 12:29:25.423,2020-04-19 12:40:43.581,678.158,37.139
371,VCC-NET,VCC-C,44430,2020-04-19 12:53:34.170,2020-04-19 13:04:22.612,648.442,21.757
372,VCC-NET,VCC-A,44428,2020-04-19 14:05:45.589,2020-04-19 14:14:27.821,522.232,10.268
373,VCC-NET,VCC-B,44431,2020-04-19 14:07:50.549,2020-04-19 14:16:30.434,519.885,10.09
374,VCC-NET,VCC-A,44428,2020-04-19 17:20:10.472,2020-04-19 17:30:33.815,623.343,21.213
375,VCC-NET,VCC-B,44431,2020-04-19 17:22:12.652,2020-04-19 17:32:38.450,625.798,21.855
376,VCC-NET,VCC-C,44430,2020-04-19 17:45:37.554,2020-04-19 17:56:30.303,652.749,35.595
377,VCC-NET,VCC-A,44428,2020-04-19 18:56:15.582,2020-04-19 19:07:23.976,668.394,82.438
378,VCC-NET,VCC-B,44431,2020-04-19 18:58:18.191,2020-04-19 19:09:25.213,667.022,78.111
379,VCC-NET,VCC-C,44430,2020-04-19 19:21:47.048,2020-04-19 19:32:16.992,629.944,34.644
380,VCC-NET,VCC-A,44428,2020-04-20 09:58:22.496,2020-04-20 10:07:39.827,557.331,12.894
381,VCC-NET,VCC-B,44431,2020-04-20 10:00:21.742,2020-04-20 10:09:45.117,563.375,13.567
382,VCC-NET,VCC-C,44430,2020-04-20 10:22:00.307,2020-04-20 10:32:30.817,630.51,26.28
383,VCC-NET,VCC-A,44428,2020-04-20 11:32:56.824,2020-04-20 11:44:28.156,691.332,83.698
384,VCC-NET,VCC-B,44431,2020-04-20 11:35:00.099,2020-04-20 11:46:31.225,691.126,79.492
385,VCC-NET,VCC-C,44430,2020-04-20 11:57:31.402,2020-04-20 12:08:47.942,676.54,39.476
386,VCC-NET,VCC-A,44428,2020-04-20 13:10:23.677,2020-04-20 13:20:34.795,611.118,13.988
387,VCC-NET,VCC-B,44431,2020-04-20 13:12:29.617,2020-04-20 13:22:38.134,608.517,13.673
388,VCC-NET,VCC-C,44430,2020-04-20 13:35:48.311,2020-04-20 13:44:27.666,519.355,10.231
389,VCC-NET,VCC-A,44428,2020-04-20 16:25:55.170,2020-04-20 16:35:37.645,582.475,14.186
390,VCC-NET,VCC-B,44431,2020-04-20 16:27:58.643,2020-04-20 16:37:43.867,585.224,14.529
391,VCC-NET,VCC-C,44430,2020-04-20 16:50:03.179,2020-04-20 17:00:20.560,617.381,20.562
392,VCC-NET,VCC-A,44428,2020-04-20 18:01:59.517,2020-04-20 18:13:17.434,677.917,83.088
393,VCC-NET,VCC-B,44431,2020-04-20 18:04:02.817,2020-04-20 18:15:21.228,678.411,87.325
394,VCC-NET,VCC-C,44430,2020-04-20 18:26:02.031,2020-04-20 18:37:14.439,672.408,85.634
395,VCC-NET,VCC-A,44428,2020-04-20 19:38:40.857,2020-04-20 19:47:42.868,542.011,14.807
396,VCC-NET,VCC-B,44431,2020-04-20 19:40:46.404,2020-04-20 19:49:41.952,535.548,14.085
397,VCC-NET,VCC-C,44430,2020-04-21 09:27:19.359,2020-04-21 09:36:25.076,545.717,11.97
398,VCC-NET,VCC-A,44428,2020-04-21 10:38:47.501,2020-04-21 10:50:09.655,682.154,71.125
399,VCC-NET,VCC-B,44431,2020-04-21 10:40:50.573,2020-04-21 10:52:14.131,683.558,75.328
400,VCC-NET,VCC-C,44430,2020-04-21 11:01:42.908,2020-04-21 11:13:10.693,687.785,88.961
401,VCC-NET,VCC-A,44428,2020-04-21 12:15:29.669,2020-04-21 12:26:17.952,648.283,20.697
402,VCC-NET,VCC-B,44431,2020-04-21 12:17:36.093,2020-04-21 12:28:22.095,646.002,20.081
403,VCC-NET,VCC-C,44430,2020-04-21 12:39:00.789,2020-04-21 12:49:11.016,610.227,14.234
404,VCC-NET,VCC-A,44428,2020-04-21 15:32:12.801,2020-04-21 15:40:52.956,520.155,10.285
405,VCC-NET,VCC-B,44431,2020-04-21 15:34:17.564,2020-04-21 15:43:00.190,522.626,10.482
406,VCC-NET,VCC-C,44430,2020-04-21 15:54:28.588,2020-04-21 16:03:58.144,569.556,13.565
407,VCC-NET,VCC-A,44428,2020-04-21 17:07:45.298,2020-04-21 17:18:45.567,660.269,39.103
408,VCC-NET,VCC-B,44431,2020-04-21 17:09:49.551,2020-04-21 17:20:51.473,661.922,40.869
409,VCC-NET,VCC-C,44430,2020-04-21 17:30:22.496,2020-04-21 17:41:35.644,673.148,77.179
410,VCC-NET,VCC-A,44428,2020-04-21 18:44:02.602,2020-04-21 18:54:28.861,626.259,31.268
411,VCC-NET,VCC-B,44431,2020-04-21 18:46:08.089,2020-04-21 18:56:30.407,622.318,29.675
412,VCC-NET,VCC-C,44430,2020-04-21 19:06:55.216,2020-04-21 19:16:26.098,570.882,15.71
413,VCC-NET,VCC-A,44428,2020-04-22 09:44:58.171,2020-04-22 09:55:42.522,644.351,30.14
414,VCC-NET,VCC-B,44431,2020-04-22 09:47:00.745,2020-04-22 09:57:48.764,648.019,31.774
415,VCC-NET,VCC-C,44430,2020-04-22 10:06:12.064,2020-04-22 10:17:27.553,675.489,63.436
416,VCC-NET,VCC-A,44428,2020-04-22 11:20:45.257,2020-04-22 11:32:02.161,676.904,35.596
417,VCC-NET,VCC-B,44431,2020-04-22 11:22:51.985,2020-04-22 11:34:07.376,675.391,34.127
418,VCC-NET,VCC-C,44430,2020-04-22 11:42:42.126,2020-04-22 11:53:30.745,648.619,21.778
419,VCC-NET,VCC-A,44428,2020-04-22 16:13:30.093,2020-04-22 16:23:58.334,628.241,22.529
420,VCC-NET,VCC-B,44431,2020-04-22 16:15:35.558,2020-04-22 16:26:06.254,630.696,23.257
421,VCC-NET,VCC-C,44430,2020-04-22 16:34:44.647,2020-04-22 16:45:37.264,652.617,35.549
422,VCC-NET,VCC-A,44428,2020-04-22 17:49:35.729,2020-04-22 18:00:41.164,665.435,73.898
423,VCC-NET,VCC-B,44431,2020-04-22 17:51:41.734,2020-04-22 18:02:45.514,663.78,69.693
424,VCC-NET,VCC-C,44430,2020-04-22 18:10:53.815,2020-04-22 18:21:23.687,629.872,34.687
425,VCC-NET,VCC-A,44428,2020-04-23 08:51:31.829,2020-04-23 09:01:00.960,569.131,14.25
426,VCC-NET,VCC-B,44431,2020-04-23 08:53:34.740,2020-04-23 09:03:09.582,574.842,14.999
427,VCC-NET,VCC-C,44430,2020-04-23 09:11:03.826,2020-04-23 09:21:34.220,630.394,26.213
428,VCC-NET,VCC-A,44428,2020-04-23 10:26:13.563,2020-04-23 10:37:44.591,691.028,75.548
429,VCC-NET,VCC-B,44431,2020-04-23 10:28:20.462,2020-04-23 10:39:51.131,690.669,71.507
430,VCC-NET,VCC-C,44430,2020-04-23 10:46:34.340,2020-04-23 10:57:51.089,676.749,39.591
431,VCC-NET,VCC-A,44428,2020-04-23 12:03:45.154,2020-04-23 12:13:51.385,606.231,13.389
432,VCC-NET,VCC-B,44431,2020-04-23 12:05:54.717,2020-04-23 12:15:58.298,603.581,13.088
433,VCC-NET,VCC-C,44430,2020-04-23 12:24:50.805,2020-04-23 12:33:30.451,519.646,10.247
434,VCC-NET,VCC-A,44428,2020-04-23 15:19:10.979,2020-04-23 15:28:58.884,587.905,14.868
435,VCC-NET,VCC-B,44431,2020-04-23 15:21:17.934,2020-04-23 15:31:08.670,590.736,15.249
436,VCC-NET,VCC-C,44430,2020-04-23 15:39:05.259,2020-04-23 15:49:22.439,617.18,20.519
437,VCC-NET,VCC-A,44428,2020-04-23 16:55:14.648,2020-04-23 17:06:33.407,678.759,88.574
438,VCC-NET,VCC-B,44431,2020-04-23 16:57:21.521,2020-04-23 17:08:40.607,679.086,84.147
439,VCC-NET,VCC-C,44430,2020-04-23 17:15:03.792,2020-04-23 17:26:16.142,672.35,85.925
440,VCC-NET,VCC-A,44428,2020-04-23 18:32:00.063,2020-04-23 18:40:49.101,529.038,13.423
441,VCC-NET,VCC-B,44431,2020-04-23 18:34:09.455,2020-04-23 18:43:03.964,534.509,12.734
442,VCC-NET,VCC-C,44430,2020-04-24 08:16:18.105,2020-04-24 08:25:23.303,545.198,11.914
443,VCC-NET,VCC-A,44428,2020-04-24 09:31:57.494,2020-04-24 09:43:22.384,684.89,79.288
444,VCC-NET,VCC-B,44431,2020-04-24 09:34:04.405,2020-04-24 09:45:30.526,686.121,83.828
445,VCC-NET,VCC-C,44430,2020-04-24 09:50:40.919,2020-04-24 10:02:08.829,687.91,89.387
446,VCC-NET,VCC-A,44428,2020-04-24 11:08:45.571,2020-04-24 11:19:29.665,644.094,19.577
447,VCC-NET,VCC-B,44431,2020-04-24 11:10:55.860,2020-04-24 11:21:37.561,641.701,19.022
448,VCC-NET,VCC-C,44430,2020-04-24 11:27:58.181,2020-04-24 11:38:08.815,610.634,14.274
449,VCC-NET,VCC-A,44428,2020-04-24 14:25:24.645,2020-04-24 14:34:09.623,524.978,10.668
450,VCC-NET,VCC-B,44431,2020-04-24 14:26:58.691,2020-04-24 14:36:20.686,561.995,10.887
451,VCC-NET,VCC-C,44430,2020-04-24 14:43:25.625,2020-04-24 14:52:54.899,569.274,13.532
452,VCC-NET,VCC-A,44428,2020-04-24 16:00:55.811,2020-04-24 16:11:59.166,663.355,42.555
453,VCC-NET,VCC-B,44431,2020-04-24 16:03:03.826,2020-04-24 16:14:08.760,664.934,44.636
454,VCC-NET,VCC-C,44430,2020-04-24 16:19:19.265,2020-04-24 16:30:32.268,673.003,76.731
455,VCC-NET,VCC-A,44428,2020-04-24 17:37:15.108,2020-04-24 17:47:33.647,618.539,28.332
456,VCC-NET,VCC-B,44431,2020-04-24 17:39:24.520,2020-04-24 17:49:38.619,614.099,26.878
457,VCC-NET,VCC-C,44430,2020-04-24 17:55:51.465,2020-04-24 18:05:22.891,571.426,15.79
458,VCC-NET,VCC-A,44428,2020-04-25 08:38:00.873,2020-04-25 08:48:52.036,651.163,33.282
459,VCC-NET,VCC-B,44431,2020-04-25 08:40:07.508,2020-04-25 08:51:02.144,654.636,35.196
460,VCC-NET,VCC-C,44430,2020-04-25 08:55:05.266,2020-04-25 09:06:20.627,675.361,62.919
461,VCC-NET,VCC-A,44428,2020-04-25 10:13:55.175,2020-04-25 10:25:09.380,674.205,32.951
462,VCC-NET,VCC-B,44431,2020-04-25 10:16:05.993,2020-04-25 10:27:18.536,672.543,31.612
463,VCC-NET,VCC-C,44430,2020-04-25 10:31:34.507,2020-04-25 10:42:23.569,649.062,21.884
464,VCC-NET,VCC-A,44428,2020-04-25 15:06:36.343,2020-04-25 15:17:09.140,632.797,23.903
465,VCC-NET,VCC-B,44431,2020-04-25 15:08:45.760,2020-04-25 15:19:21.030,635.27,24.731
466,VCC-NET,VCC-C,44430,2020-04-25 15:23:36.412,2020-04-25 15:34:28.733,652.321,35.33
467,VCC-NET,VCC-A,44428,2020-04-25 16:42:42.612,2020-04-25 16:53:44.852,662.24,66.293
468,VCC-NET,VCC-B,44431,2020-04-25 16:44:52.689,2020-04-25 16:55:52.970,660.281,62.298
469,VCC-NET,VCC-C,44430,2020-04-25 16:59:45.127,2020-04-25 17:10:15.413,630.286,34.964
470,VCC-NET,VCC-A,44428,2020-04-26 07:44:28.774,2020-04-26 07:54:08.143,579.369,15.633
471,VCC-NET,VCC-B,44431,2020-04-26 07:46:35.971,2020-04-26 07:56:20.791,584.82,16.47
472,VCC-NET,VCC-C,44430,2020-04-26 07:59:52.398,2020-04-26 08:10:22.128,629.73,25.984
473,VCC-NET,VCC-A,44428,2020-04-26 09:19:17.205,2020-04-26 09:30:47.649,690.444,68.386
474,VCC-NET,VCC-B,44431,2020-04-26 09:21:28.404,2020-04-26 09:32:58.329,689.925,64.592
475,VCC-NET,VCC-C,44430,2020-04-26 09:35:21.803,2020-04-26 09:46:38.908,677.105,39.926
476,VCC-NET,VCC-A,44428,2020-04-26 10:56:53.096,2020-04-26 11:06:54.726,601.63,12.862
477,VCC-NET,VCC-B,44431,2020-04-26 10:59:06.965,2020-04-26 11:09:05.882,598.917,12.574
478,VCC-NET,VCC-C,44430,2020-04-26 11:13:37.604,2020-04-26 11:22:17.845,520.241,10.287
479,VCC-NET,VCC-A,44428,2020-04-26 14:12:13.324,2020-04-26 14:22:06.407,593.083,15.565
480,VCC-NET,VCC-B,44431,2020-04-26 14:14:24.433,2020-04-26 14:24:20.437,596.004,15.989
481,VCC-NET,VCC-C,44430,2020-04-26 14:27:51.984,2020-04-26 14:38:08.706,616.722,20.406
482,VCC-NET,VCC-A,44428,2020-04-26 15:48:16.481,2020-04-26 15:59:35.766,679.285,80.67
483,VCC-NET,VCC-B,44431,2020-04-26 15:50:27.600,2020-04-26 16:01:47.057,679.457,84.647
484,VCC-NET,VCC-C,44430,2020-04-26 16:03:50.157,2020-04-26 16:15:02.614,672.457,86.804
485,VCC-NET,VCC-A,44428,2020-04-26 17:25:06.066,2020-04-26 17:33:55.316,529.25,12.208
486,VCC-NET,VCC-B,44431,2020-04-26 17:27:20.008,2020-04-26 17:36:02.162,522.154,11.543
487,VCC-NET,VCC-C,44430,2020-04-27 07:05:02.021,2020-04-27 07:14:05.844,543.823,11.78
488,VCC-NET,VCC-A,44428,2020-04-27 08:24:54.567,2020-04-27 08:36:21.630,687.063,87.29
489,VCC-NET,VCC-B,44431,2020-04-27 08:27:05.980,2020-04-27 08:38:34.117,688.137,87.946
490,VCC-NET,VCC-C,44430,2020-04-27 08:39:23.582,2020-04-27 08:50:51.597,688.015,89.382
491,VCC-NET,VCC-A,44428,2020-04-27 10:01:48.050,2020-04-27 10:12:28.085,640.035,18.628
492,VCC-NET,VCC-B,44431,2020-04-27 10:04:02.888,2020-04-27 10:14:40.410,637.522,18.1
493,VCC-NET,VCC-C,44430,2020-04-27 10:16:39.884,2020-04-27 10:26:51.239,611.355,14.356
494,VCC-NET,VCC-A,44428,2020-04-27 13:17:48.718,2020-04-27 13:27:12.642,563.924,11.059
