Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
255,WFF,VCC-A,44428,2019-12-21 11:24:27.055,2019-12-21 11:35:09.284,642.229,83.308
256,VTGS,VCC-B,44431,2019-12-21 11:26:19.390,2019-12-21 11:36:55.476,636.086,56.684
257,UVAGS,VCC-B,44431,2019-12-21 11:26:43.899,2019-12-21 11:37:24.369,640.47,62.558
258,ODUGS,VCC-B,44431,2019-12-21 11:26:51.017,2019-12-21 11:37:34.963,643.946,85.752
259,WFF,VCC-B,44431,2019-12-21 11:27:09.596,2019-12-21 11:37:52.063,642.467,88.761
260,VTGS,VCC-C,44430,2019-12-21 12:20:19.852,2019-12-21 12:30:46.243,626.391,35.466
261,UVAGS,VCC-C,44430,2019-12-21 12:20:46.870,2019-12-21 12:31:14.918,628.048,34.323
262,ODUGS,VCC-C,44430,2019-12-21 12:21:09.210,2019-12-21 12:31:20.924,611.714,24.666
263,WFF,VCC-C,44430,2019-12-21 12:21:23.769,2019-12-21 12:31:39.048,615.279,26.841
264,VTGS,VCC-A,44428,2019-12-21 13:00:41.121,2019-12-21 13:10:30.458,589.337,18.584
265,UVAGS,VCC-A,44428,2019-12-21 13:01:07.749,2019-12-21 13:11:00.660,592.911,18.706
266,ODUGS,VCC-A,44428,2019-12-21 13:01:39.980,2019-12-21 13:11:04.891,564.911,14.126
267,WFF,VCC-A,44428,2019-12-21 13:01:51.661,2019-12-21 13:11:25.890,574.229,15.621
268,VTGS,VCC-B,44431,2019-12-21 13:03:27.020,2019-12-21 13:13:12.998,585.978,17.906
269,UVAGS,VCC-B,44431,2019-12-21 13:03:53.543,2019-12-21 13:13:43.353,589.81,18.067
270,ODUGS,VCC-B,44431,2019-12-21 13:04:26.419,2019-12-21 13:13:47.505,561.086,13.659
271,WFF,VCC-B,44431,2019-12-21 13:04:37.519,2019-12-21 13:14:08.401,570.882,15.132
272,UVAGS,VCC-C,44430,2019-12-21 13:58:52.455,2019-12-21 14:07:34.246,521.791,10.034
273,UVAGS,VCC-A,44428,2019-12-21 16:16:59.170,2019-12-21 16:25:48.952,529.782,10.536
274,WFF,VCC-A,44428,2019-12-21 16:17:33.735,2019-12-21 16:26:32.789,539.054,11.469
275,UVAGS,VCC-B,44431,2019-12-21 16:19:42.535,2019-12-21 16:28:35.395,532.86,10.784
276,WFF,VCC-B,44431,2019-12-21 16:20:16.566,2019-12-21 16:29:18.973,542.407,11.776
277,VTGS,VCC-C,44430,2019-12-21 17:13:22.620,2019-12-21 17:22:56.777,574.157,15.934
278,UVAGS,VCC-C,44430,2019-12-21 17:13:27.883,2019-12-21 17:23:25.167,597.284,19.881
279,WFF,VCC-C,44430,2019-12-21 17:13:57.963,2019-12-21 17:24:05.064,607.101,23.159
280,ODUGS,VCC-C,44430,2019-12-21 17:14:03.519,2019-12-21 17:23:58.036,594.517,19.262
281,VTGS,VCC-A,44428,2019-12-21 17:53:12.895,2019-12-21 18:03:33.211,620.316,28.896
282,UVAGS,VCC-A,44428,2019-12-21 17:53:19.620,2019-12-21 18:03:53.776,634.156,37.965
283,WFF,VCC-A,44428,2019-12-21 17:53:50.674,2019-12-21 18:04:29.535,638.861,48.201
284,ODUGS,VCC-A,44428,2019-12-21 17:53:53.425,2019-12-21 18:04:27.826,634.401,38.389
285,VTGS,VCC-B,44431,2019-12-21 17:55:55.427,2019-12-21 18:06:18.120,622.693,30.332
286,UVAGS,VCC-B,44431,2019-12-21 17:56:02.281,2019-12-21 18:06:38.131,635.85,40.1
287,WFF,VCC-B,44431,2019-12-21 17:56:33.113,2019-12-21 18:07:13.168,640.055,51.313
288,ODUGS,VCC-B,44431,2019-12-21 17:56:36.016,2019-12-21 18:07:12.184,636.168,40.689
289,VTGS,VCC-C,44430,2019-12-21 18:49:35.078,2019-12-21 19:00:14.382,639.304,72.208
290,UVAGS,VCC-C,44430,2019-12-21 18:49:45.822,2019-12-21 19:00:22.144,636.322,50.998
291,WFF,VCC-C,44430,2019-12-21 18:50:19.482,2019-12-21 19:00:45.393,625.911,37.601
292,ODUGS,VCC-C,44430,2019-12-21 18:50:19.756,2019-12-21 19:00:54.073,634.317,46.94
293,VTGS,VCC-A,44428,2019-12-21 19:29:44.485,2019-12-21 19:39:51.099,606.614,25.532
294,UVAGS,VCC-A,44428,2019-12-21 19:30:00.145,2019-12-21 19:39:48.619,588.474,19.477
295,ODUGS,VCC-A,44428,2019-12-21 19:30:36.765,2019-12-21 19:40:16.520,579.755,17.712
296,WFF,VCC-A,44428,2019-12-21 19:30:41.428,2019-12-21 19:40:01.425,559.997,14.892
297,VTGS,VCC-B,44431,2019-12-21 19:32:28.802,2019-12-21 19:42:31.151,602.349,23.963
298,UVAGS,VCC-B,44431,2019-12-21 19:32:44.918,2019-12-21 19:42:27.864,582.946,18.322
299,ODUGS,VCC-B,44431,2019-12-21 19:33:21.842,2019-12-21 19:42:55.380,573.538,16.632
300,WFF,VCC-B,44431,2019-12-21 19:33:26.589,2019-12-21 19:42:39.374,552.785,13.978
301,ODUGS,VCC-C,44430,2019-12-22 09:52:30.790,2019-12-22 10:01:51.239,560.449,15.057
302,UVAGS,VCC-C,44430,2019-12-22 09:52:49.005,2019-12-22 10:01:27.180,518.175,10.673
303,WFF,VCC-C,44430,2019-12-22 09:52:50.534,2019-12-22 10:02:07.082,556.548,14.766
304,VTGS,VCC-A,44428,2019-12-22 10:31:50.050,2019-12-22 10:41:53.289,603.239,24.795
305,ODUGS,VCC-A,44428,2019-12-22 10:32:08.979,2019-12-22 10:42:38.635,629.656,39.853
306,UVAGS,VCC-A,44428,2019-12-22 10:32:11.510,2019-12-22 10:42:23.869,612.359,27.423
307,WFF,VCC-A,44428,2019-12-22 10:32:29.202,2019-12-22 10:42:55.858,626.656,38.132
308,VTGS,VCC-B,44431,2019-12-22 10:34:30.212,2019-12-22 10:44:37.520,607.308,26.428
309,ODUGS,VCC-B,44431,2019-12-22 10:34:50.325,2019-12-22 10:45:22.244,631.919,42.838
310,UVAGS,VCC-B,44431,2019-12-22 10:34:51.989,2019-12-22 10:45:07.900,615.911,29.228
311,WFF,VCC-B,44431,2019-12-22 10:35:10.076,2019-12-22 10:45:39.089,629.013,40.874
312,VTGS,VCC-C,44430,2019-12-22 11:27:22.546,2019-12-22 11:38:01.895,639.349,71.751
313,UVAGS,VCC-C,44430,2019-12-22 11:27:48.648,2019-12-22 11:38:30.301,641.653,66.829
314,ODUGS,VCC-C,44430,2019-12-22 11:28:03.088,2019-12-22 11:38:38.413,635.325,44.067
315,WFF,VCC-C,44430,2019-12-22 11:28:19.587,2019-12-22 11:38:55.361,635.774,47.899
316,VTGS,VCC-A,44428,2019-12-22 12:08:05.728,2019-12-22 12:18:25.721,619.993,29.364
317,UVAGS,VCC-A,44428,2019-12-22 12:08:32.840,2019-12-22 12:18:54.673,621.833,28.749
318,ODUGS,VCC-A,44428,2019-12-22 12:08:57.782,2019-12-22 12:19:00.135,602.353,21.094
319,WFF,VCC-A,44428,2019-12-22 12:09:12.732,2019-12-22 12:19:19.945,607.213,23.001
320,VTGS,VCC-B,44431,2019-12-22 12:10:50.692,2019-12-22 12:21:08.222,617.53,27.996
321,UVAGS,VCC-B,44431,2019-12-22 12:11:17.804,2019-12-22 12:21:37.258,619.454,27.487
322,ODUGS,VCC-B,44431,2019-12-22 12:11:43.437,2019-12-22 12:21:42.578,599.141,20.255
323,WFF,VCC-B,44431,2019-12-22 12:11:57.729,2019-12-22 12:22:02.115,604.386,22.107
324,VTGS,VCC-C,44430,2019-12-22 13:05:02.757,2019-12-22 13:14:12.152,549.395,12.797
325,UVAGS,VCC-C,44430,2019-12-22 13:05:27.689,2019-12-22 13:14:44.282,556.593,13.245
326,ODUGS,VCC-C,44430,2019-12-22 13:06:06.569,2019-12-22 13:14:47.966,521.397,10.029
327,WFF,VCC-C,44430,2019-12-22 13:06:13.496,2019-12-22 13:15:09.655,536.159,11.363
328,VTGS,VCC-C,44430,2019-12-22 16:20:37.933,2019-12-22 16:29:31.282,533.349,11.207
329,UVAGS,VCC-C,44430,2019-12-22 16:20:42.815,2019-12-22 16:30:04.943,562.128,13.852
330,WFF,VCC-C,44430,2019-12-22 16:21:14.019,2019-12-22 16:30:47.036,573.017,15.56
331,ODUGS,VCC-C,44430,2019-12-22 16:21:20.834,2019-12-22 16:30:35.228,554.394,12.974
332,VTGS,VCC-A,44428,2019-12-22 17:01:08.149,2019-12-22 17:10:57.114,588.965,18.359
333,UVAGS,VCC-A,44428,2019-12-22 17:01:13.721,2019-12-22 17:11:23.525,609.804,23.071
334,WFF,VCC-A,44428,2019-12-22 17:01:44.960,2019-12-22 17:12:03.642,618.682,27.325
335,ODUGS,VCC-A,44428,2019-12-22 17:01:48.744,2019-12-22 17:11:56.947,608.203,22.589
336,VTGS,VCC-B,44431,2019-12-22 17:03:50.665,2019-12-22 17:13:42.931,592.266,19.062
337,UVAGS,VCC-B,44431,2019-12-22 17:03:56.320,2019-12-22 17:14:08.818,612.498,24.016
338,WFF,VCC-B,44431,2019-12-22 17:04:27.091,2019-12-22 17:14:48.166,621.075,28.586
339,ODUGS,VCC-B,44431,2019-12-22 17:04:31.191,2019-12-22 17:14:42.356,611.165,23.58
340,VTGS,VCC-C,44430,2019-12-22 17:56:48.185,2019-12-22 18:07:25.327,637.142,52.775
341,UVAGS,VCC-C,44430,2019-12-22 17:56:56.552,2019-12-22 18:07:39.795,643.243,73.948
342,WFF,VCC-C,44430,2019-12-22 17:57:27.613,2019-12-22 18:08:09.340,641.727,83.497
343,ODUGS,VCC-C,44430,2019-12-22 17:57:29.954,2019-12-22 18:08:13.319,643.365,77.622
344,VTGS,VCC-A,44428,2019-12-22 18:37:25.912,2019-12-22 18:48:02.559,636.647,54.255
345,UVAGS,VCC-A,44428,2019-12-22 18:37:37.681,2019-12-22 18:48:07.866,630.185,38.944
346,ODUGS,VCC-A,44428,2019-12-22 18:38:12.066,2019-12-22 18:48:39.001,626.935,35.744
347,WFF,VCC-A,44428,2019-12-22 18:38:13.964,2019-12-22 18:48:29.910,615.946,29.244
348,VTGS,VCC-B,44431,2019-12-22 18:40:09.295,2019-12-22 18:50:44.363,635.068,50.329
349,UVAGS,VCC-B,44431,2019-12-22 18:40:21.358,2019-12-22 18:50:49.006,627.648,36.372
350,ODUGS,VCC-B,44431,2019-12-22 18:40:55.885,2019-12-22 18:51:19.907,624.022,33.368
351,WFF,VCC-B,44431,2019-12-22 18:40:57.566,2019-12-22 18:51:09.885,612.319,27.431
352,VTGS,VCC-C,44430,2019-12-22 19:33:42.594,2019-12-22 19:42:42.711,540.117,12.864
353,VTGS,VCC-A,44428,2019-12-23 09:40:24.301,2019-12-23 09:49:20.477,536.176,12.442
354,ODUGS,VCC-A,44428,2019-12-23 09:40:28.030,2019-12-23 09:50:15.168,587.138,19.464
355,UVAGS,VCC-A,44428,2019-12-23 09:40:41.310,2019-12-23 09:49:54.379,553.069,13.975
356,WFF,VCC-A,44428,2019-12-23 09:40:49.249,2019-12-23 09:50:32.700,583.451,19.016
357,VTGS,VCC-B,44431,2019-12-23 09:43:02.052,2019-12-23 09:52:06.257,544.205,13.289
358,ODUGS,VCC-B,44431,2019-12-23 09:43:07.422,2019-12-23 09:52:59.831,592.409,20.722
359,UVAGS,VCC-B,44431,2019-12-23 09:43:19.574,2019-12-23 09:52:39.738,560.164,14.883
360,WFF,VCC-B,44431,2019-12-23 09:43:28.031,2019-12-23 09:53:16.779,588.748,20.215
361,VTGS,VCC-C,44430,2019-12-23 10:34:39.385,2019-12-23 10:45:11.930,632.545,51.366
362,UVAGS,VCC-C,44430,2019-12-23 10:35:03.621,2019-12-23 10:45:40.919,637.298,56.824
363,ODUGS,VCC-C,44430,2019-12-23 10:35:09.754,2019-12-23 10:45:51.885,642.131,86.993
364,WFF,VCC-C,44430,2019-12-23 10:35:27.611,2019-12-23 10:46:08.001,640.39,81.725
365,VTGS,VCC-A,44428,2019-12-23 11:15:40.971,2019-12-23 11:26:19.202,638.231,54.599
366,UVAGS,VCC-A,44428,2019-12-23 11:16:07.530,2019-12-23 11:26:47.633,640.103,51.498
367,ODUGS,VCC-A,44428,2019-12-23 11:16:24.837,2019-12-23 11:26:54.921,630.084,35.061
368,WFF,VCC-A,44428,2019-12-23 11:16:42.404,2019-12-23 11:27:13.960,631.556,38.081
369,VTGS,VCC-B,44431,2019-12-23 11:18:24.773,2019-12-23 11:29:01.867,637.094,51.109
370,UVAGS,VCC-B,44431,2019-12-23 11:18:51.413,2019-12-23 11:29:30.314,638.901,48.389
371,ODUGS,VCC-B,44431,2019-12-23 11:19:09.439,2019-12-23 11:29:37.415,627.976,33.228
372,WFF,VCC-B,44431,2019-12-23 11:19:26.234,2019-12-23 11:29:55.966,629.732,36.098
373,VTGS,VCC-C,44430,2019-12-23 12:11:39.267,2019-12-23 12:21:27.664,588.397,18.693
374,UVAGS,VCC-C,44430,2019-12-23 12:12:05.910,2019-12-23 12:21:57.805,591.895,18.802
375,ODUGS,VCC-C,44430,2019-12-23 12:12:37.986,2019-12-23 12:22:02.010,564.024,14.183
376,WFF,VCC-C,44430,2019-12-23 12:12:48.569,2019-12-23 12:22:21.779,573.21,15.681
377,VTGS,VCC-A,44428,2019-12-23 12:53:35.896,2019-12-23 13:02:32.248,536.352,11.409
378,UVAGS,VCC-A,44428,2019-12-23 12:53:59.898,2019-12-23 13:03:05.272,545.374,11.946
379,WFF,VCC-A,44428,2019-12-23 12:54:48.121,2019-12-23 13:03:33.220,525.099,10.351
380,VTGS,VCC-B,44431,2019-12-23 12:56:22.525,2019-12-23 13:05:15.115,532.59,11.083
381,UVAGS,VCC-B,44431,2019-12-23 12:56:46.262,2019-12-23 13:05:48.370,542.108,11.642
382,WFF,VCC-B,44431,2019-12-23 12:57:33.997,2019-12-23 13:06:15.937,521.94,10.114
383,UVAGS,VCC-C,44430,2019-12-23 15:27:52.645,2019-12-23 15:36:39.081,526.436,10.378
384,WFF,VCC-C,44430,2019-12-23 15:28:26.049,2019-12-23 15:37:21.631,535.582,11.286
385,VTGS,VCC-A,44428,2019-12-23 16:09:01.433,2019-12-23 16:18:11.728,550.295,12.718
386,UVAGS,VCC-A,44428,2019-12-23 16:09:06.400,2019-12-23 16:18:43.532,577.132,15.739
387,WFF,VCC-A,44428,2019-12-23 16:09:38.889,2019-12-23 16:19:26.848,587.959,17.895
388,ODUGS,VCC-A,44428,2019-12-23 16:09:43.462,2019-12-23 16:19:14.972,571.51,14.94
389,VTGS,VCC-B,44431,2019-12-23 16:11:44.141,2019-12-23 16:20:58.164,554.023,13.121
390,UVAGS,VCC-B,44431,2019-12-23 16:11:49.144,2019-12-23 16:21:29.502,580.358,16.249
391,WFF,VCC-B,44431,2019-12-23 16:12:20.886,2019-12-23 16:22:11.988,591.102,18.532
392,ODUGS,VCC-B,44431,2019-12-23 16:12:25.979,2019-12-23 16:22:01.186,575.207,15.472
393,VTGS,VCC-C,44430,2019-12-23 17:04:03.772,2019-12-23 17:14:21.110,617.338,28.296
394,UVAGS,VCC-C,44430,2019-12-23 17:04:10.428,2019-12-23 17:14:41.876,631.448,37.131
395,WFF,VCC-C,44430,2019-12-23 17:04:40.204,2019-12-23 17:15:16.491,636.287,47.033
396,ODUGS,VCC-C,44430,2019-12-23 17:04:44.249,2019-12-23 17:15:15.902,631.653,37.502
397,VTGS,VCC-A,44428,2019-12-23 17:45:14.175,2019-12-23 17:55:56.085,641.91,69.719
398,UVAGS,VCC-A,44428,2019-12-23 17:45:23.324,2019-12-23 17:56:08.160,644.836,84.495
399,ODUGS,VCC-A,44428,2019-12-23 17:45:56.814,2019-12-23 17:56:41.248,644.434,79.669
400,WFF,VCC-A,44428,2019-12-23 17:45:56.999,2019-12-23 17:56:37.411,640.412,62.661
401,VTGS,VCC-B,44431,2019-12-23 17:47:56.992,2019-12-23 17:58:39.311,642.319,74.709
402,UVAGS,VCC-B,44431,2019-12-23 17:48:06.346,2019-12-23 17:58:50.789,644.443,79.075
403,WFF,VCC-B,44431,2019-12-23 17:48:39.604,2019-12-23 17:59:18.827,639.223,58.187
404,ODUGS,VCC-B,44431,2019-12-23 17:48:39.874,2019-12-23 17:59:23.740,643.866,74.155
405,VTGS,VCC-C,44430,2019-12-23 18:40:32.027,2019-12-23 18:50:37.889,605.862,25.981
406,UVAGS,VCC-C,44430,2019-12-23 18:40:47.550,2019-12-23 18:50:35.659,588.109,19.784
407,ODUGS,VCC-C,44430,2019-12-23 18:41:24.069,2019-12-23 18:51:03.664,579.595,17.997
408,WFF,VCC-C,44430,2019-12-23 18:41:27.346,2019-12-23 18:50:47.498,560.152,15.13
409,ODUGS,VCC-B,44431,2019-12-24 08:51:48.430,2019-12-24 09:00:20.993,512.563,10.162
410,WFF,VCC-B,44431,2019-12-24 08:52:09.610,2019-12-24 09:00:38.445,508.835,10.027
411,VTGS,VCC-C,44430,2019-12-24 09:42:13.486,2019-12-24 09:52:12.764,599.278,23.892
412,ODUGS,VCC-C,44430,2019-12-24 09:42:31.759,2019-12-24 09:52:58.451,626.692,38.287
413,UVAGS,VCC-C,44430,2019-12-24 09:42:34.770,2019-12-24 09:52:43.442,608.672,26.432
414,WFF,VCC-C,44430,2019-12-24 09:42:50.500,2019-12-24 09:53:14.049,623.549,36.65
415,VTGS,VCC-A,44428,2019-12-24 10:23:29.163,2019-12-24 10:34:08.558,639.395,70.769
416,UVAGS,VCC-A,44428,2019-12-24 10:23:54.235,2019-12-24 10:34:37.229,642.994,77.317
417,ODUGS,VCC-A,44428,2019-12-24 10:24:03.595,2019-12-24 10:34:47.001,643.406,70.086
418,WFF,VCC-A,44428,2019-12-24 10:24:23.235,2019-12-24 10:35:05.675,642.44,75.42
419,VTGS,VCC-B,44431,2019-12-24 10:26:11.576,2019-12-24 10:36:51.612,640.036,76.099
420,UVAGS,VCC-B,44431,2019-12-24 10:26:36.826,2019-12-24 10:37:20.225,643.399,82.71
421,ODUGS,VCC-B,44431,2019-12-24 10:26:46.934,2019-12-24 10:37:29.738,642.804,65.328
422,WFF,VCC-B,44431,2019-12-24 10:27:05.655,2019-12-24 10:37:47.682,642.027,70.522
423,VTGS,VCC-C,44430,2019-12-24 11:18:23.889,2019-12-24 11:28:43.344,619.455,30.017
424,UVAGS,VCC-C,44430,2019-12-24 11:18:50.986,2019-12-24 11:29:12.232,621.246,29.341
425,ODUGS,VCC-C,44430,2019-12-24 11:19:15.584,2019-12-24 11:29:17.740,602.156,21.461
426,WFF,VCC-C,44430,2019-12-24 11:19:29.049,2019-12-24 11:29:35.863,606.814,23.402
427,VTGS,VCC-A,44428,2019-12-24 12:00:47.995,2019-12-24 12:10:23.835,575.84,16.114
428,UVAGS,VCC-A,44428,2019-12-24 12:01:14.163,2019-12-24 12:10:54.661,580.498,16.377
429,ODUGS,VCC-A,44428,2019-12-24 12:01:48.911,2019-12-24 12:10:58.606,549.695,12.406
430,WFF,VCC-A,44428,2019-12-24 12:02:00.521,2019-12-24 12:11:21.386,560.865,13.821
431,VTGS,VCC-B,44431,2019-12-24 12:03:34.093,2019-12-24 12:13:06.342,572.249,15.564
432,UVAGS,VCC-B,44431,2019-12-24 12:04:00.112,2019-12-24 12:13:37.343,577.231,15.859
433,ODUGS,VCC-B,44431,2019-12-24 12:04:35.480,2019-12-24 12:13:41.231,545.751,12.018
434,WFF,VCC-B,44431,2019-12-24 12:04:45.937,2019-12-24 12:14:03.378,557.441,13.419
435,UVAGS,VCC-A,44428,2019-12-24 15:16:55.347,2019-12-24 15:25:56.996,541.649,11.567
436,WFF,VCC-A,44428,2019-12-24 15:17:30.181,2019-12-24 15:26:42.047,551.866,12.744
437,ODUGS,VCC-A,44428,2019-12-24 15:17:35.212,2019-12-24 15:26:24.916,529.704,10.564
438,UVAGS,VCC-B,44431,2019-12-24 15:19:38.445,2019-12-24 15:28:43.300,544.855,11.867
439,WFF,VCC-B,44431,2019-12-24 15:20:12.215,2019-12-24 15:29:27.460,555.245,13.111
440,ODUGS,VCC-B,44431,2019-12-24 15:20:18.019,2019-12-24 15:29:11.612,533.593,10.881
441,VTGS,VCC-C,44430,2019-12-24 16:11:19.355,2019-12-24 16:21:04.160,584.805,17.86
442,UVAGS,VCC-C,44430,2019-12-24 16:11:24.847,2019-12-24 16:21:30.899,606.052,22.426
443,WFF,VCC-C,44430,2019-12-24 16:11:54.402,2019-12-24 16:22:09.454,615.052,26.487
444,ODUGS,VCC-C,44430,2019-12-24 16:11:59.949,2019-12-24 16:22:04.224,604.275,21.922
445,VTGS,VCC-A,44428,2019-12-24 16:53:06.028,2019-12-24 17:03:34.472,628.444,35.227
446,UVAGS,VCC-A,44428,2019-12-24 16:53:13.295,2019-12-24 17:03:52.841,639.546,47.516
447,WFF,VCC-A,44428,2019-12-24 16:53:45.865,2019-12-24 17:04:28.084,642.219,62.157
448,ODUGS,VCC-A,44428,2019-12-24 16:53:46.859,2019-12-24 17:04:26.826,639.967,48.741
449,VTGS,VCC-B,44431,2019-12-24 16:55:48.532,2019-12-24 17:06:18.888,630.356,37.202
450,UVAGS,VCC-B,44431,2019-12-24 16:55:55.948,2019-12-24 17:06:36.690,640.742,50.538
451,WFF,VCC-B,44431,2019-12-24 16:56:27.762,2019-12-24 17:07:10.614,642.852,66.484
452,ODUGS,VCC-B,44431,2019-12-24 16:56:29.467,2019-12-24 17:07:10.638,641.171,52.041
453,VTGS,VCC-C,44430,2019-12-24 17:47:33.798,2019-12-24 17:58:09.189,635.391,56.619
454,UVAGS,VCC-C,44430,2019-12-24 17:47:45.409,2019-12-24 17:58:14.878,629.469,40.434
455,ODUGS,VCC-C,44430,2019-12-24 17:48:19.703,2019-12-24 17:58:46.121,626.418,37.112
456,WFF,VCC-C,44430,2019-12-24 17:48:19.748,2019-12-24 17:58:35.587,615.839,30.27
457,VTGS,VCC-A,44428,2019-12-24 18:29:45.138,2019-12-24 18:39:32.483,587.345,19.908
458,UVAGS,VCC-A,44428,2019-12-24 18:30:02.753,2019-12-24 18:39:26.686,563.933,15.258
459,ODUGS,VCC-A,44428,2019-12-24 18:30:40.700,2019-12-24 18:39:52.935,552.235,13.754
460,WFF,VCC-A,44428,2019-12-24 18:30:48.234,2019-12-24 18:39:36.502,528.268,11.502
461,VTGS,VCC-B,44431,2019-12-24 18:32:29.853,2019-12-24 18:42:11.659,581.806,18.706
462,UVAGS,VCC-B,44431,2019-12-24 18:32:48.030,2019-12-24 18:42:04.959,556.929,14.329
463,ODUGS,VCC-B,44431,2019-12-24 18:33:26.370,2019-12-24 18:42:30.733,544.363,12.878
464,WFF,VCC-B,44431,2019-12-24 18:33:33.513,2019-12-24 18:42:12.732,519.219,10.742
465,VTGS,VCC-C,44430,2019-12-25 08:50:10.408,2019-12-25 08:58:58.221,527.813,11.749
466,ODUGS,VCC-C,44430,2019-12-25 08:50:12.775,2019-12-25 08:59:53.855,581.08,18.466
467,UVAGS,VCC-C,44430,2019-12-25 08:50:26.978,2019-12-25 08:59:32.465,545.487,13.234
468,WFF,VCC-C,44430,2019-12-25 08:50:32.035,2019-12-25 09:00:09.263,577.228,18.04
469,VTGS,VCC-A,44428,2019-12-25 09:31:32.867,2019-12-25 09:41:50.848,617.981,32.048
470,UVAGS,VCC-A,44428,2019-12-25 09:31:55.504,2019-12-25 09:42:20.695,625.191,35.46
471,ODUGS,VCC-A,44428,2019-12-25 09:31:56.324,2019-12-25 09:42:33.876,637.552,53.341
472,WFF,VCC-A,44428,2019-12-25 09:32:17.618,2019-12-25 09:42:52.594,634.976,50.528
473,VTGS,VCC-B,44431,2019-12-25 09:34:13.623,2019-12-25 09:44:34.598,620.975,34.288
474,UVAGS,VCC-B,44431,2019-12-25 09:34:36.529,2019-12-25 09:45:04.289,627.76,37.95
475,ODUGS,VCC-B,44431,2019-12-25 09:34:38.174,2019-12-25 09:45:17.105,638.931,57.566
476,WFF,VCC-B,44431,2019-12-25 09:34:58.355,2019-12-25 09:45:34.822,636.467,54.37
477,VTGS,VCC-C,44430,2019-12-25 10:25:19.496,2019-12-25 10:35:56.757,637.261,57.422
478,UVAGS,VCC-C,44430,2019-12-25 10:25:45.968,2019-12-25 10:36:25.157,639.189,53.993
479,ODUGS,VCC-C,44430,2019-12-25 10:26:02.733,2019-12-25 10:36:32.581,629.848,36.471
480,WFF,VCC-C,44430,2019-12-25 10:26:18.329,2019-12-25 10:36:49.416,631.087,39.647
481,VTGS,VCC-A,44428,2019-12-25 11:08:06.877,2019-12-25 11:18:16.794,609.917,24.528
482,UVAGS,VCC-A,44428,2019-12-25 11:08:33.948,2019-12-25 11:18:46.109,612.161,24.269
483,ODUGS,VCC-A,44428,2019-12-25 11:09:01.580,2019-12-25 11:18:51.048,589.468,18.07
484,WFF,VCC-A,44428,2019-12-25 11:09:16.973,2019-12-25 11:19:12.763,595.79,19.774
485,VTGS,VCC-B,44431,2019-12-25 11:10:52.112,2019-12-25 11:20:59.168,607.056,23.493
486,UVAGS,VCC-B,44431,2019-12-25 11:11:19.146,2019-12-25 11:21:28.593,609.447,23.305
487,ODUGS,VCC-B,44431,2019-12-25 11:11:47.455,2019-12-25 11:21:33.412,585.957,17.401
488,WFF,VCC-B,44431,2019-12-25 11:12:01.514,2019-12-25 11:21:54.214,592.7,19.069
489,VTGS,VCC-C,44430,2019-12-25 12:03:09.470,2019-12-25 12:12:06.708,537.238,11.601
490,UVAGS,VCC-C,44430,2019-12-25 12:03:33.656,2019-12-25 12:12:39.539,545.883,12.12
491,WFF,VCC-C,44430,2019-12-25 12:04:19.633,2019-12-25 12:13:05.094,525.461,10.477
492,VTGS,VCC-C,44430,2019-12-25 15:18:32.495,2019-12-25 15:27:37.394,544.899,12.311
493,UVAGS,VCC-C,44430,2019-12-25 15:18:37.394,2019-12-25 15:28:09.616,572.222,15.239
494,WFF,VCC-C,44430,2019-12-25 15:19:07.760,2019-12-25 15:28:50.795,583.035,17.279
495,ODUGS,VCC-C,44430,2019-12-25 15:19:14.642,2019-12-25 15:28:40.802,566.16,14.425
496,VTGS,VCC-A,44428,2019-12-25 16:00:59.010,2019-12-25 16:10:59.993,600.983,21.337
497,UVAGS,VCC-A,44428,2019-12-25 16:01:04.935,2019-12-25 16:11:24.333,619.398,27.132
498,WFF,VCC-A,44428,2019-12-25 16:01:37.561,2019-12-25 16:12:04.587,627.026,32.835
499,ODUGS,VCC-A,44428,2019-12-25 16:01:39.423,2019-12-25 16:11:58.122,618.699,26.856
500,VTGS,VCC-B,44431,2019-12-25 16:03:41.402,2019-12-25 16:13:45.385,603.983,22.223
501,UVAGS,VCC-B,44431,2019-12-25 16:03:47.434,2019-12-25 16:14:09.187,621.753,28.364
502,WFF,VCC-B,44431,2019-12-25 16:04:18.963,2019-12-25 16:14:47.962,628.999,34.53
503,ODUGS,VCC-B,44431,2019-12-25 16:04:21.801,2019-12-25 16:14:43.049,621.248,28.156
504,VTGS,VCC-C,44430,2019-12-25 16:54:42.270,2019-12-25 17:05:21.635,639.365,65.64
505,UVAGS,VCC-C,44430,2019-12-25 16:54:51.240,2019-12-25 17:05:34.215,642.975,89.041
506,WFF,VCC-C,44430,2019-12-25 16:55:22.490,2019-12-25 17:06:01.644,639.154,66.627
507,ODUGS,VCC-C,44430,2019-12-25 16:55:24.694,2019-12-25 17:06:07.379,642.685,84.397
508,VTGS,VCC-A,44428,2019-12-25 17:37:20.488,2019-12-25 17:47:49.074,628.586,40.608
509,UVAGS,VCC-A,44428,2019-12-25 17:37:33.479,2019-12-25 17:47:51.719,618.24,29.947
510,ODUGS,VCC-A,44428,2019-12-25 17:38:08.485,2019-12-25 17:48:21.858,613.373,27.432
511,WFF,VCC-A,44428,2019-12-25 17:38:12.833,2019-12-25 17:48:12.295,599.462,22.797
