Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
504,VTGS,VCC-B,44431,2020-04-04 01:22:07.832,2020-04-04 01:32:41.733,633.901,64.412
505,UVAGS,VCC-B,44431,2020-04-04 01:22:18.964,2020-04-04 01:32:48.530,629.566,45.476
506,ODUGS,VCC-B,44431,2020-04-04 01:22:53.019,2020-04-04 01:33:20.131,627.112,41.767
507,WFF,VCC-B,44431,2020-04-04 01:22:53.743,2020-04-04 01:33:11.364,617.621,33.666
508,VTGS,VCC-C,44430,2020-04-04 02:07:52.597,2020-04-04 02:17:19.861,567.264,17.344
509,UVAGS,VCC-C,44430,2020-04-04 02:08:11.405,2020-04-04 02:17:12.247,540.842,13.221
510,ODUGS,VCC-C,44430,2020-04-04 02:08:50.095,2020-04-04 02:17:37.465,527.37,11.827
511,ODUGS,VCC-A,44428,2020-04-04 16:22:21.267,2020-04-04 16:31:41.635,560.368,15.391
512,UVAGS,VCC-A,44428,2020-04-04 16:22:38.934,2020-04-04 16:31:17.934,519.0,10.914
513,WFF,VCC-A,44428,2020-04-04 16:22:41.605,2020-04-04 16:31:58.229,556.624,15.099
514,ODUGS,VCC-B,44431,2020-04-04 16:24:13.966,2020-04-04 16:33:39.081,565.115,16.113
515,VTGS,VCC-B,44431,2020-04-04 16:24:15.361,2020-04-04 16:32:40.763,505.402,10.085
516,UVAGS,VCC-B,44431,2020-04-04 16:24:30.696,2020-04-04 16:33:16.008,525.312,11.461
517,WFF,VCC-B,44431,2020-04-04 16:24:34.275,2020-04-04 16:33:55.662,561.387,15.795
518,VTGS,VCC-C,44430,2020-04-04 17:07:36.193,2020-04-04 17:17:48.797,612.604,33.771
519,UVAGS,VCC-C,44430,2020-04-04 17:07:59.047,2020-04-04 17:18:18.435,619.388,37.426
520,ODUGS,VCC-C,44430,2020-04-04 17:08:00.674,2020-04-04 17:18:31.263,630.589,57.179
521,WFF,VCC-C,44430,2020-04-04 17:08:19.847,2020-04-04 17:18:47.990,628.143,53.944
522,VTGS,VCC-A,44428,2020-04-04 17:57:10.777,2020-04-04 18:07:46.430,635.653,69.208
523,UVAGS,VCC-A,44428,2020-04-04 17:57:36.929,2020-04-04 18:08:14.799,637.87,64.489
524,ODUGS,VCC-A,44428,2020-04-04 17:57:51.732,2020-04-04 18:08:22.760,631.028,42.511
525,WFF,VCC-A,44428,2020-04-04 17:58:08.836,2020-04-04 18:08:40.499,631.663,46.209
526,VTGS,VCC-B,44431,2020-04-04 17:59:06.916,2020-04-04 18:09:42.116,635.2,65.785
527,UVAGS,VCC-B,44431,2020-04-04 17:59:33.155,2020-04-04 18:10:10.477,637.322,61.417
528,ODUGS,VCC-B,44431,2020-04-04 17:59:48.481,2020-04-04 18:10:18.283,629.802,40.691
529,WFF,VCC-B,44431,2020-04-04 18:00:05.471,2020-04-04 18:10:36.079,630.608,44.232
530,VTGS,VCC-C,44430,2020-04-04 18:44:02.326,2020-04-04 18:54:00.430,598.104,22.995
531,UVAGS,VCC-C,44430,2020-04-04 18:44:29.319,2020-04-04 18:54:29.770,600.451,22.806
532,ODUGS,VCC-C,44430,2020-04-04 18:44:57.736,2020-04-04 18:54:34.380,576.644,16.969
533,WFF,VCC-C,44430,2020-04-04 18:45:10.731,2020-04-04 18:54:54.243,583.512,18.617
534,VTGS,VCC-A,44428,2020-04-04 19:34:48.101,2020-04-04 19:43:51.506,543.405,12.449
535,UVAGS,VCC-A,44428,2020-04-04 19:35:12.911,2020-04-04 19:44:23.715,550.804,12.903
536,WFF,VCC-A,44428,2020-04-04 19:35:59.593,2020-04-04 19:44:49.823,530.23,11.067
537,VTGS,VCC-B,44431,2020-04-04 19:36:46.509,2020-04-04 19:45:47.126,540.617,12.171
538,UVAGS,VCC-B,44431,2020-04-04 19:37:11.151,2020-04-04 19:46:19.491,548.34,12.642
539,WFF,VCC-B,44431,2020-04-04 19:37:57.964,2020-04-04 19:46:45.724,527.76,10.861
540,VTGS,VCC-A,44428,2020-04-04 22:50:12.399,2020-04-04 22:59:02.349,529.95,11.154
541,UVAGS,VCC-A,44428,2020-04-04 22:50:17.155,2020-04-04 22:59:35.919,558.764,13.812
542,WFF,VCC-A,44428,2020-04-04 22:50:48.968,2020-04-04 23:00:18.770,569.802,15.553
543,ODUGS,VCC-A,44428,2020-04-04 22:50:55.079,2020-04-04 23:00:06.259,551.18,12.948
544,VTGS,VCC-B,44431,2020-04-04 22:52:08.128,2020-04-04 23:01:00.750,532.622,11.393
545,UVAGS,VCC-B,44431,2020-04-04 22:52:12.892,2020-04-04 23:01:34.004,561.112,14.112
546,WFF,VCC-B,44431,2020-04-04 22:52:44.595,2020-04-04 23:02:16.746,572.151,15.923
547,ODUGS,VCC-B,44431,2020-04-04 22:52:50.635,2020-04-04 23:02:04.558,553.923,13.261
548,VTGS,VCC-C,44430,2020-04-04 23:36:13.850,2020-04-04 23:46:07.095,593.245,21.413
549,UVAGS,VCC-C,44430,2020-04-04 23:36:19.709,2020-04-04 23:46:31.114,611.405,27.38
550,WFF,VCC-C,44430,2020-04-04 23:36:50.070,2020-04-04 23:47:08.926,618.856,33.355
551,ODUGS,VCC-C,44430,2020-04-04 23:36:54.036,2020-04-04 23:47:04.866,610.83,27.153
552,VTGS,VCC-A,44428,2020-04-05 00:26:17.482,2020-04-05 00:36:50.880,633.398,53.72
553,UVAGS,VCC-A,44428,2020-04-05 00:26:25.882,2020-04-05 00:37:05.137,639.255,75.543
554,WFF,VCC-A,44428,2020-04-05 00:26:57.741,2020-04-05 00:37:35.226,637.485,81.411
555,ODUGS,VCC-A,44428,2020-04-05 00:26:59.254,2020-04-05 00:37:38.599,639.345,79.407
556,VTGS,VCC-B,44431,2020-04-05 00:28:13.106,2020-04-05 00:38:47.177,634.071,56.411
557,UVAGS,VCC-B,44431,2020-04-05 00:28:21.642,2020-04-05 00:39:01.019,639.377,79.283
558,WFF,VCC-B,44431,2020-04-05 00:28:53.621,2020-04-05 00:39:30.723,637.102,77.461
559,ODUGS,VCC-B,44431,2020-04-05 00:28:55.019,2020-04-05 00:39:34.404,639.385,83.406
560,VTGS,VCC-C,44430,2020-04-05 01:12:23.222,2020-04-05 01:22:40.716,617.494,38.083
561,UVAGS,VCC-C,44430,2020-04-05 01:12:36.481,2020-04-05 01:22:42.831,606.35,28.092
562,ODUGS,VCC-C,44430,2020-04-05 01:13:11.563,2020-04-05 01:23:12.681,601.118,25.696
563,WFF,VCC-C,44430,2020-04-05 01:13:14.007,2020-04-05 01:23:00.533,586.526,21.351
564,VTGS,VCC-A,44428,2020-04-05 02:03:08.441,2020-04-05 02:12:01.330,532.889,12.409
565,VTGS,VCC-B,44431,2020-04-05 02:05:06.413,2020-04-05 02:13:53.172,526.759,11.818
566,VTGS,VCC-C,44430,2020-04-05 16:13:00.048,2020-04-05 16:22:15.941,555.893,15.54
567,ODUGS,VCC-C,44430,2020-04-05 16:13:09.488,2020-04-05 16:23:06.807,597.319,24.293
568,UVAGS,VCC-C,44430,2020-04-05 16:13:18.787,2020-04-05 16:22:48.379,569.592,17.316
569,WFF,VCC-C,44430,2020-04-05 16:13:29.503,2020-04-05 16:23:23.316,593.813,23.597
570,VTGS,VCC-A,44428,2020-04-05 17:03:19.906,2020-04-05 17:13:49.166,629.26,51.379
571,UVAGS,VCC-A,44428,2020-04-05 17:03:44.144,2020-04-05 17:14:18.118,633.974,56.877
572,ODUGS,VCC-A,44428,2020-04-05 17:03:50.321,2020-04-05 17:14:29.051,638.73,87.359
573,WFF,VCC-A,44428,2020-04-05 17:04:08.950,2020-04-05 17:14:46.037,637.087,82.091
574,VTGS,VCC-B,44431,2020-04-05 17:05:14.863,2020-04-05 17:15:45.174,630.311,54.269
575,UVAGS,VCC-B,44431,2020-04-05 17:05:39.251,2020-04-05 17:16:14.056,634.805,60.016
576,ODUGS,VCC-B,44431,2020-04-05 17:05:45.985,2020-04-05 17:16:24.777,638.792,88.415
577,WFF,VCC-B,44431,2020-04-05 17:06:04.538,2020-04-05 17:16:41.799,637.261,86.099
578,VTGS,VCC-C,44430,2020-04-05 17:48:26.137,2020-04-05 17:58:50.926,624.789,42.315
579,UVAGS,VCC-C,44430,2020-04-05 17:48:52.958,2020-04-05 17:59:19.358,626.4,40.455
580,ODUGS,VCC-C,44430,2020-04-05 17:49:13.011,2020-04-05 17:59:25.821,612.81,28.295
581,WFF,VCC-C,44430,2020-04-05 17:49:28.806,2020-04-05 17:59:44.226,615.42,30.772
582,VTGS,VCC-A,44428,2020-04-05 18:40:15.506,2020-04-05 18:49:59.845,584.339,18.465
583,UVAGS,VCC-A,44428,2020-04-05 18:40:42.136,2020-04-05 18:50:29.959,587.823,18.573
584,ODUGS,VCC-A,44428,2020-04-05 18:41:14.310,2020-04-05 18:50:34.047,559.737,13.988
585,WFF,VCC-A,44428,2020-04-05 18:41:25.695,2020-04-05 18:50:54.732,569.037,15.474
586,VTGS,VCC-B,44431,2020-04-05 18:42:13.345,2020-04-05 18:51:55.223,581.878,17.969
587,UVAGS,VCC-B,44431,2020-04-05 18:42:39.898,2020-04-05 18:52:25.440,585.542,18.106
588,ODUGS,VCC-B,44431,2020-04-05 18:43:12.547,2020-04-05 18:52:29.464,556.917,13.647
589,WFF,VCC-B,44431,2020-04-05 18:43:23.705,2020-04-05 18:52:50.261,566.556,15.116
590,UVAGS,VCC-C,44430,2020-04-05 19:26:41.969,2020-04-05 19:35:24.950,522.981,10.519
591,UVAGS,VCC-A,44428,2020-04-05 21:56:19.645,2020-04-05 22:05:01.101,521.456,10.201
592,WFF,VCC-A,44428,2020-04-05 21:56:53.851,2020-04-05 22:05:44.589,530.738,11.106
593,UVAGS,VCC-B,44431,2020-04-05 21:58:15.683,2020-04-05 22:06:59.291,523.608,10.371
594,WFF,VCC-B,44431,2020-04-05 21:58:49.693,2020-04-05 22:07:42.804,533.111,11.317
595,VTGS,VCC-C,44430,2020-04-05 22:41:04.088,2020-04-05 22:50:16.441,552.353,13.763
596,UVAGS,VCC-C,44430,2020-04-05 22:41:08.962,2020-04-05 22:50:46.702,577.74,17.139
597,WFF,VCC-C,44430,2020-04-05 22:41:39.815,2020-04-05 22:51:28.171,588.356,19.749
598,ODUGS,VCC-C,44430,2020-04-05 22:41:45.233,2020-04-05 22:51:18.819,573.586,16.431
599,VTGS,VCC-A,44428,2020-04-05 23:32:25.730,2020-04-05 23:42:38.663,612.933,27.931
600,UVAGS,VCC-A,44428,2020-04-05 23:32:32.333,2020-04-05 23:42:59.477,627.144,36.695
601,WFF,VCC-A,44428,2020-04-05 23:33:02.933,2020-04-05 23:43:35.006,632.073,46.579
602,ODUGS,VCC-A,44428,2020-04-05 23:33:06.122,2020-04-05 23:43:33.476,627.354,37.056
603,VTGS,VCC-B,44431,2020-04-05 23:34:21.140,2020-04-05 23:44:35.782,614.642,28.912
604,UVAGS,VCC-B,44431,2020-04-05 23:34:27.833,2020-04-05 23:44:56.199,628.366,38.153
605,WFF,VCC-B,44431,2020-04-05 23:34:58.475,2020-04-05 23:45:31.418,632.943,48.713
606,ODUGS,VCC-B,44431,2020-04-05 23:35:01.570,2020-04-05 23:45:30.197,628.627,38.625
607,VTGS,VCC-C,44430,2020-04-06 00:17:04.034,2020-04-06 00:27:36.721,632.687,87.785
608,UVAGS,VCC-C,44430,2020-04-06 00:17:13.896,2020-04-06 00:27:46.691,632.795,66.009
609,WFF,VCC-C,44430,2020-04-06 00:17:47.214,2020-04-06 00:28:12.707,625.493,47.853
610,ODUGS,VCC-C,44430,2020-04-06 00:17:47.486,2020-04-06 00:28:19.181,631.695,61.148
611,VTGS,VCC-A,44428,2020-04-06 01:08:49.071,2020-04-06 01:18:51.085,602.014,25.866
612,UVAGS,VCC-A,44428,2020-04-06 01:09:04.605,2020-04-06 01:18:48.871,584.266,19.663
613,ODUGS,VCC-A,44428,2020-04-06 01:09:41.084,2020-04-06 01:19:16.852,575.768,17.881
614,WFF,VCC-A,44428,2020-04-06 01:09:45.331,2020-04-06 01:19:01.505,556.174,15.0
615,VTGS,VCC-B,44431,2020-04-06 01:10:45.740,2020-04-06 01:20:44.731,598.991,24.693
616,UVAGS,VCC-B,44431,2020-04-06 01:11:01.598,2020-04-06 01:20:41.937,580.339,18.808
617,ODUGS,VCC-B,44431,2020-04-06 01:11:38.290,2020-04-06 01:21:09.651,571.361,17.082
618,WFF,VCC-B,44431,2020-04-06 01:11:42.804,2020-04-06 01:20:53.864,551.06,14.328
619,ODUGS,VCC-C,44430,2020-04-06 15:18:44.627,2020-04-06 15:27:23.884,519.257,11.117
620,WFF,VCC-C,44430,2020-04-06 15:19:05.082,2020-04-06 15:27:40.588,515.506,10.954
621,VTGS,VCC-A,44428,2020-04-06 16:09:47.353,2020-04-06 16:19:41.631,594.278,23.167
622,ODUGS,VCC-A,44428,2020-04-06 16:10:05.133,2020-04-06 16:20:27.552,622.419,37.102
623,UVAGS,VCC-A,44428,2020-04-06 16:10:08.496,2020-04-06 16:20:12.364,603.868,25.642
624,WFF,VCC-A,44428,2020-04-06 16:10:24.785,2020-04-06 16:20:44.144,619.359,35.578
625,VTGS,VCC-B,44431,2020-04-06 16:11:40.923,2020-04-06 16:21:38.340,597.417,24.249
626,ODUGS,VCC-B,44431,2020-04-06 16:11:59.585,2020-04-06 16:22:23.783,624.198,39.055
627,UVAGS,VCC-B,44431,2020-04-06 16:12:02.307,2020-04-06 16:22:08.915,606.608,26.835
628,WFF,VCC-B,44431,2020-04-06 16:12:19.190,2020-04-06 16:22:40.385,621.195,37.381
629,VTGS,VCC-C,44430,2020-04-06 16:53:04.130,2020-04-06 17:03:36.539,632.409,85.074
630,UVAGS,VCC-C,44430,2020-04-06 16:53:29.601,2020-04-06 17:04:04.995,635.394,88.242
631,ODUGS,VCC-C,44430,2020-04-06 16:53:40.935,2020-04-06 17:04:14.040,633.105,57.722
632,WFF,VCC-C,44430,2020-04-06 16:53:58.721,2020-04-06 17:04:31.412,632.691,62.614
633,VTGS,VCC-A,44428,2020-04-06 17:45:51.337,2020-04-06 17:56:08.025,616.688,30.33
634,UVAGS,VCC-A,44428,2020-04-06 17:46:18.426,2020-04-06 17:56:36.844,618.418,29.609
635,ODUGS,VCC-A,44428,2020-04-06 17:46:42.806,2020-04-06 17:56:42.330,599.524,21.586
636,WFF,VCC-A,44428,2020-04-06 17:46:57.299,2020-04-06 17:57:01.427,604.128,23.533
637,VTGS,VCC-B,44431,2020-04-06 17:47:48.454,2020-04-06 17:58:03.398,614.944,29.268
638,UVAGS,VCC-B,44431,2020-04-06 17:48:15.545,2020-04-06 17:58:32.274,616.729,28.633
639,ODUGS,VCC-B,44431,2020-04-06 17:48:40.427,2020-04-06 17:58:37.652,597.225,20.946
640,WFF,VCC-B,44431,2020-04-06 17:48:54.751,2020-04-06 17:58:56.835,602.084,22.848
641,VTGS,VCC-C,44430,2020-04-06 18:30:20.013,2020-04-06 18:39:36.868,556.855,14.342
642,UVAGS,VCC-C,44430,2020-04-06 18:30:45.721,2020-04-06 18:40:08.088,562.367,14.675
643,ODUGS,VCC-C,44430,2020-04-06 18:31:22.269,2020-04-06 18:40:11.588,529.319,11.072
644,WFF,VCC-C,44430,2020-04-06 18:31:31.367,2020-04-06 18:40:33.389,542.022,12.432
645,UVAGS,VCC-C,44430,2020-04-06 21:45:53.928,2020-04-06 21:54:52.152,538.224,11.88
646,WFF,VCC-C,44430,2020-04-06 21:46:26.520,2020-04-06 21:55:35.516,548.996,13.203
647,ODUGS,VCC-C,44430,2020-04-06 21:46:33.149,2020-04-06 21:55:20.788,527.639,10.932
648,VTGS,VCC-A,44428,2020-04-06 22:38:33.696,2020-04-06 22:48:12.420,578.724,17.33
649,UVAGS,VCC-A,44428,2020-04-06 22:38:39.070,2020-04-06 22:48:39.445,600.375,21.766
650,WFF,VCC-A,44428,2020-04-06 22:39:09.571,2020-04-06 22:49:19.197,609.626,25.69
651,ODUGS,VCC-A,44428,2020-04-06 22:39:14.223,2020-04-06 22:49:12.671,598.448,21.245
652,VTGS,VCC-B,44431,2020-04-06 22:40:29.124,2020-04-06 22:50:10.241,581.117,17.796
653,UVAGS,VCC-B,44431,2020-04-06 22:40:34.559,2020-04-06 22:50:36.893,602.334,22.388
654,WFF,VCC-B,44431,2020-04-06 22:41:05.034,2020-04-06 22:51:16.418,611.384,26.514
655,ODUGS,VCC-B,44431,2020-04-06 22:41:09.597,2020-04-06 22:51:10.212,600.615,21.896
656,VTGS,VCC-C,44430,2020-04-06 23:21:49.761,2020-04-06 23:32:12.423,622.662,39.295
657,UVAGS,VCC-C,44430,2020-04-06 23:21:57.299,2020-04-06 23:32:29.502,632.203,54.189
658,WFF,VCC-C,44430,2020-04-06 23:22:28.435,2020-04-06 23:33:02.006,633.571,72.186
659,ODUGS,VCC-C,44430,2020-04-06 23:22:30.699,2020-04-06 23:33:03.298,632.599,56.122
660,VTGS,VCC-A,44428,2020-04-07 00:14:42.781,2020-04-07 00:25:14.736,631.955,58.572
661,UVAGS,VCC-A,44428,2020-04-07 00:14:54.251,2020-04-07 00:25:20.731,626.48,41.586
662,ODUGS,VCC-A,44428,2020-04-07 00:15:28.460,2020-04-07 00:25:52.055,623.595,38.159
663,WFF,VCC-A,44428,2020-04-07 00:15:29.461,2020-04-07 00:25:42.712,613.251,30.968
664,VTGS,VCC-B,44431,2020-04-07 00:16:38.785,2020-04-07 00:27:09.730,630.945,55.418
665,UVAGS,VCC-B,44431,2020-04-07 00:16:50.461,2020-04-07 00:27:15.254,624.793,39.521
666,ODUGS,VCC-B,44431,2020-04-07 00:17:24.758,2020-04-07 00:27:46.415,621.657,36.25
667,WFF,VCC-B,44431,2020-04-07 00:17:25.921,2020-04-07 00:27:36.738,610.817,29.534
668,VTGS,VCC-C,44430,2020-04-07 00:58:21.429,2020-04-07 01:07:45.209,563.78,16.806
669,UVAGS,VCC-C,44430,2020-04-07 00:58:40.545,2020-04-07 01:07:37.127,536.582,12.795
670,ODUGS,VCC-C,44430,2020-04-07 00:59:19.451,2020-04-07 01:08:02.082,522.631,11.424
671,VTGS,VCC-A,44428,2020-04-07 15:16:39.504,2020-04-07 15:25:16.758,517.254,11.008
672,ODUGS,VCC-A,44428,2020-04-07 15:16:40.376,2020-04-07 15:26:13.430,573.054,17.423
673,UVAGS,VCC-A,44428,2020-04-07 15:16:55.588,2020-04-07 15:25:51.366,535.778,12.444
674,WFF,VCC-A,44428,2020-04-07 15:17:00.648,2020-04-07 15:26:29.990,569.342,17.055
675,VTGS,VCC-B,44431,2020-04-07 15:18:31.197,2020-04-07 15:27:14.852,523.655,11.568
676,ODUGS,VCC-B,44431,2020-04-07 15:18:33.340,2020-04-07 15:28:10.624,577.284,18.232
677,UVAGS,VCC-B,44431,2020-04-07 15:18:47.689,2020-04-07 15:27:49.119,541.43,13.042
678,WFF,VCC-B,44431,2020-04-07 15:18:53.584,2020-04-07 15:28:27.174,573.59,17.831
679,VTGS,VCC-C,44430,2020-04-07 15:57:59.620,2020-04-07 16:08:13.591,613.971,34.855
680,UVAGS,VCC-C,44430,2020-04-07 15:58:22.597,2020-04-07 16:08:43.152,620.555,38.632
681,ODUGS,VCC-C,44430,2020-04-07 15:58:24.597,2020-04-07 16:08:55.809,631.212,59.238
682,WFF,VCC-C,44430,2020-04-07 15:58:43.733,2020-04-07 16:09:12.553,628.82,55.826
683,VTGS,VCC-A,44428,2020-04-07 16:51:38.818,2020-04-07 17:02:13.310,634.492,60.411
684,UVAGS,VCC-A,44428,2020-04-07 16:52:05.198,2020-04-07 17:02:41.664,636.466,56.614
685,ODUGS,VCC-A,44428,2020-04-07 16:52:21.409,2020-04-07 17:02:49.207,627.798,37.884
686,WFF,VCC-A,44428,2020-04-07 16:52:38.204,2020-04-07 17:03:07.106,628.902,41.178
687,VTGS,VCC-B,44431,2020-04-07 16:53:35.094,2020-04-07 17:04:08.921,633.827,57.475
688,UVAGS,VCC-B,44431,2020-04-07 16:54:01.550,2020-04-07 17:04:37.275,635.725,54.0
689,ODUGS,VCC-B,44431,2020-04-07 16:54:18.281,2020-04-07 17:04:44.674,626.393,36.358
690,WFF,VCC-B,44431,2020-04-07 16:54:34.954,2020-04-07 17:05:02.636,627.682,39.518
691,VTGS,VCC-C,44430,2020-04-07 17:34:27.469,2020-04-07 17:44:24.235,596.766,22.554
692,UVAGS,VCC-C,44430,2020-04-07 17:34:54.449,2020-04-07 17:44:53.621,599.172,22.394
693,ODUGS,VCC-C,44430,2020-04-07 17:35:23.176,2020-04-07 17:44:58.170,574.994,16.681
694,WFF,VCC-C,44430,2020-04-07 17:35:36.049,2020-04-07 17:45:18.093,582.044,18.312
695,VTGS,VCC-A,44428,2020-04-07 18:29:21.939,2020-04-07 18:38:17.963,536.024,11.726
696,UVAGS,VCC-A,44428,2020-04-07 18:29:46.298,2020-04-07 18:38:50.587,544.289,12.223
697,WFF,VCC-A,44428,2020-04-07 18:30:33.326,2020-04-07 18:39:17.033,523.707,10.531
698,VTGS,VCC-B,44431,2020-04-07 18:31:20.385,2020-04-07 18:40:13.617,533.232,11.473
699,UVAGS,VCC-B,44431,2020-04-07 18:31:44.565,2020-04-07 18:40:46.407,541.842,11.986
700,WFF,VCC-B,44431,2020-04-07 18:32:31.703,2020-04-07 18:41:12.990,521.287,10.344
701,VTGS,VCC-A,44428,2020-04-07 21:44:38.633,2020-04-07 21:53:35.426,536.793,11.8
702,UVAGS,VCC-A,44428,2020-04-07 21:44:43.405,2020-04-07 21:54:08.132,564.727,14.624
703,WFF,VCC-A,44428,2020-04-07 21:45:14.935,2020-04-07 21:54:50.671,575.736,16.56
704,ODUGS,VCC-A,44428,2020-04-07 21:45:20.858,2020-04-07 21:54:39.020,558.162,13.796
705,VTGS,VCC-B,44431,2020-04-07 21:46:34.332,2020-04-07 21:55:33.791,539.459,12.061
706,UVAGS,VCC-B,44431,2020-04-07 21:46:39.118,2020-04-07 21:56:06.166,567.048,14.953
707,WFF,VCC-B,44431,2020-04-07 21:47:10.550,2020-04-07 21:56:48.580,578.03,16.97
708,ODUGS,VCC-B,44431,2020-04-07 21:47:16.399,2020-04-07 21:56:37.252,560.853,14.14
709,VTGS,VCC-C,44430,2020-04-07 22:26:36.858,2020-04-07 22:36:31.006,594.148,21.788
710,UVAGS,VCC-C,44430,2020-04-07 22:26:42.761,2020-04-07 22:36:54.785,612.024,27.909
711,WFF,VCC-C,44430,2020-04-07 22:27:13.127,2020-04-07 22:37:32.422,619.295,34.1
712,ODUGS,VCC-C,44430,2020-04-07 22:27:17.039,2020-04-07 22:37:28.556,611.517,27.713
713,VTGS,VCC-A,44428,2020-04-07 23:20:43.268,2020-04-07 23:31:17.885,634.617,61.288
714,UVAGS,VCC-A,44428,2020-04-07 23:20:52.036,2020-04-07 23:31:31.010,638.974,85.75
715,WFF,VCC-A,44428,2020-04-07 23:21:24.235,2020-04-07 23:32:00.053,635.818,71.012
716,ODUGS,VCC-A,44428,2020-04-07 23:21:25.433,2020-04-07 23:32:04.257,638.824,89.593
717,VTGS,VCC-B,44431,2020-04-07 23:22:38.970,2020-04-07 23:33:14.047,635.077,64.466
718,UVAGS,VCC-B,44431,2020-04-07 23:22:47.881,2020-04-07 23:33:26.744,638.863,89.662
719,WFF,VCC-B,44431,2020-04-07 23:23:20.216,2020-04-07 23:33:55.392,635.176,67.332
720,ODUGS,VCC-B,44431,2020-04-07 23:23:21.293,2020-04-07 23:33:59.908,638.615,85.487
721,VTGS,VCC-C,44430,2020-04-08 00:02:46.462,2020-04-08 00:13:02.319,615.857,36.866
722,UVAGS,VCC-C,44430,2020-04-08 00:02:59.883,2020-04-08 00:13:04.109,604.226,27.269
723,ODUGS,VCC-C,44430,2020-04-08 00:03:35.056,2020-04-08 00:13:33.816,598.76,24.934
724,WFF,VCC-C,44430,2020-04-08 00:03:37.628,2020-04-08 00:13:21.441,583.813,20.741
725,VTGS,VCC-A,44428,2020-04-08 00:57:40.529,2020-04-08 01:06:15.820,515.291,10.848
726,VTGS,VCC-B,44431,2020-04-08 00:59:38.869,2020-04-08 01:08:07.280,508.411,10.304
727,VTGS,VCC-C,44430,2020-04-08 15:03:17.609,2020-04-08 15:12:36.404,558.795,15.97
728,ODUGS,VCC-C,44430,2020-04-08 15:03:27.676,2020-04-08 15:13:26.875,599.199,24.973
729,UVAGS,VCC-C,44430,2020-04-08 15:03:36.540,2020-04-08 15:13:08.698,572.158,17.781
730,WFF,VCC-C,44430,2020-04-08 15:03:47.671,2020-04-08 15:13:43.382,595.711,24.239
731,VTGS,VCC-A,44428,2020-04-08 15:57:40.725,2020-04-08 16:08:12.828,632.103,59.481
732,UVAGS,VCC-A,44428,2020-04-08 15:58:05.358,2020-04-08 16:08:41.608,636.25,65.607
733,ODUGS,VCC-A,44428,2020-04-08 15:58:13.011,2020-04-08 16:08:51.977,638.966,81.71
734,WFF,VCC-A,44428,2020-04-08 15:58:31.431,2020-04-08 16:09:09.059,637.628,87.221
735,VTGS,VCC-B,44431,2020-04-08 15:59:36.058,2020-04-08 16:10:08.942,632.884,62.853
736,UVAGS,VCC-B,44431,2020-04-08 16:00:00.829,2020-04-08 16:10:37.668,636.839,69.182
737,ODUGS,VCC-B,44431,2020-04-08 16:00:09.034,2020-04-08 16:10:47.831,638.797,77.746
738,WFF,VCC-B,44431,2020-04-08 16:00:27.370,2020-04-08 16:11:04.950,637.58,83.284
739,VTGS,VCC-C,44430,2020-04-08 16:38:45.765,2020-04-08 16:49:09.909,624.144,41.252
740,UVAGS,VCC-C,44430,2020-04-08 16:39:12.621,2020-04-08 16:49:38.357,625.736,39.5
741,ODUGS,VCC-C,44430,2020-04-08 16:39:32.975,2020-04-08 16:49:44.742,611.767,27.719
742,WFF,VCC-C,44430,2020-04-08 16:39:48.689,2020-04-08 16:50:03.185,614.496,30.147
743,VTGS,VCC-A,44428,2020-04-08 17:34:43.662,2020-04-08 17:44:21.582,577.92,17.197
744,UVAGS,VCC-A,44428,2020-04-08 17:35:10.094,2020-04-08 17:44:51.976,581.882,17.379
745,ODUGS,VCC-A,44428,2020-04-08 17:35:43.519,2020-04-08 17:44:55.897,552.378,13.112
746,WFF,VCC-A,44428,2020-04-08 17:35:54.305,2020-04-08 17:45:16.878,562.573,14.557
747,VTGS,VCC-B,44431,2020-04-08 17:36:41.801,2020-04-08 17:46:17.171,575.37,16.75
748,UVAGS,VCC-B,44431,2020-04-08 17:37:08.148,2020-04-08 17:46:47.682,579.534,16.957
749,ODUGS,VCC-B,44431,2020-04-08 17:37:42.036,2020-04-08 17:46:51.544,549.508,12.801
750,WFF,VCC-B,44431,2020-04-08 17:37:52.583,2020-04-08 17:47:12.641,560.058,14.232
751,UVAGS,VCC-C,44430,2020-04-08 18:17:02.266,2020-04-08 18:25:43.811,521.545,10.409
752,UVAGS,VCC-A,44428,2020-04-08 20:50:42.524,2020-04-08 20:59:29.495,526.971,10.655
753,WFF,VCC-A,44428,2020-04-08 20:51:16.249,2020-04-08 21:00:13.010,536.761,11.669
754,UVAGS,VCC-B,44431,2020-04-08 20:52:38.714,2020-04-08 21:01:27.904,529.19,10.842
755,WFF,VCC-B,44431,2020-04-08 20:53:12.266,2020-04-08 21:02:11.424,539.158,11.9
756,VTGS,VCC-C,44430,2020-04-08 21:31:22.237,2020-04-08 21:40:35.738,553.501,13.938
757,UVAGS,VCC-C,44430,2020-04-08 21:31:27.132,2020-04-08 21:41:05.795,578.663,17.366
758,WFF,VCC-C,44430,2020-04-08 21:31:57.953,2020-04-08 21:41:47.157,589.204,20.04
759,ODUGS,VCC-C,44430,2020-04-08 21:32:03.323,2020-04-08 21:41:37.986,574.663,16.668
760,VTGS,VCC-A,44428,2020-04-08 22:26:46.786,2020-04-08 22:37:03.758,616.972,30.62
