Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
253,VTGS,VCC-A,44428,2019-12-07 18:44:06.973,2019-12-07 18:53:39.426,572.453,15.392
254,UVAGS,VCC-A,44428,2019-12-07 18:44:32.919,2019-12-07 18:54:10.541,577.622,15.703
255,ODUGS,VCC-A,44428,2019-12-07 18:45:08.533,2019-12-07 18:54:14.470,545.937,11.913
256,VTGS,VCC-B,44431,2019-12-07 18:46:55.608,2019-12-07 18:56:24.548,568.94,14.882
257,UVAGS,VCC-B,44431,2019-12-07 18:47:21.385,2019-12-07 18:56:55.846,574.461,15.222
258,ODUGS,VCC-B,44431,2019-12-07 18:47:57.614,2019-12-07 18:56:59.738,542.124,11.551
259,UVAGS,VCC-A,44428,2019-12-07 22:00:11.332,2019-12-07 22:09:20.155,548.823,12.108
260,ODUGS,VCC-A,44428,2019-12-07 22:00:50.766,2019-12-07 22:09:48.686,537.92,11.128
261,VTGS,VCC-B,44431,2019-12-07 22:02:51.863,2019-12-07 22:11:33.800,521.937,10.091
262,UVAGS,VCC-B,44431,2019-12-07 22:02:56.927,2019-12-07 22:12:09.182,552.255,12.441
263,ODUGS,VCC-B,44431,2019-12-07 22:03:36.081,2019-12-07 22:12:38.086,542.005,11.479
264,VTGS,VCC-C,44430,2019-12-07 23:04:57.809,2019-12-07 23:15:01.655,603.846,22.07
265,UVAGS,VCC-C,44430,2019-12-07 23:05:03.824,2019-12-07 23:15:25.553,621.729,28.143
266,ODUGS,VCC-C,44430,2019-12-07 23:05:38.223,2019-12-07 23:15:59.392,621.169,27.919
267,VTGS,VCC-A,44428,2019-12-07 23:36:22.156,2019-12-07 23:46:55.417,633.261,38.396
268,UVAGS,VCC-A,44428,2019-12-07 23:36:29.665,2019-12-07 23:47:12.926,643.261,52.284
269,ODUGS,VCC-A,44428,2019-12-07 23:37:03.188,2019-12-07 23:47:46.848,643.66,53.935
270,VTGS,VCC-B,44431,2019-12-07 23:39:07.332,2019-12-07 23:49:42.450,635.118,40.691
271,UVAGS,VCC-B,44431,2019-12-07 23:39:14.995,2019-12-07 23:49:59.378,644.383,55.785
272,ODUGS,VCC-B,44431,2019-12-07 23:39:48.491,2019-12-07 23:50:33.247,644.756,57.768
273,VTGS,VCC-C,44430,2019-12-08 00:41:18.844,2019-12-08 00:51:45.759,626.915,38.404
274,UVAGS,VCC-C,44430,2019-12-08 00:41:32.105,2019-12-08 00:51:47.845,615.74,28.473
275,ODUGS,VCC-C,44430,2019-12-08 00:42:07.270,2019-12-08 00:52:17.746,610.476,26.069
276,VTGS,VCC-A,44428,2019-12-08 01:13:05.476,2019-12-08 01:22:46.269,580.793,18.224
277,UVAGS,VCC-A,44428,2019-12-08 01:13:23.915,2019-12-08 01:22:39.132,555.217,13.962
278,ODUGS,VCC-A,44428,2019-12-08 01:14:02.472,2019-12-08 01:23:04.670,542.198,12.53
279,VTGS,VCC-B,44431,2019-12-08 01:15:53.150,2019-12-08 01:25:27.882,574.732,17.112
280,UVAGS,VCC-B,44431,2019-12-08 01:16:12.201,2019-12-08 01:25:19.785,547.584,13.089
281,ODUGS,VCC-B,44431,2019-12-08 01:16:51.204,2019-12-08 01:25:44.801,533.597,11.703
282,VTGS,VCC-C,44430,2019-12-08 15:43:36.783,2019-12-08 15:53:06.388,569.605,16.744
283,ODUGS,VCC-C,44430,2019-12-08 15:43:47.580,2019-12-08 15:53:56.447,608.867,26.081
284,UVAGS,VCC-C,44430,2019-12-08 15:43:55.942,2019-12-08 15:53:38.595,582.653,18.613
285,VTGS,VCC-A,44428,2019-12-08 16:14:54.254,2019-12-08 16:25:18.097,623.843,35.7
286,UVAGS,VCC-A,44428,2019-12-08 16:15:17.293,2019-12-08 16:25:47.729,630.436,39.515
287,ODUGS,VCC-A,44428,2019-12-08 16:15:19.390,2019-12-08 16:26:00.352,640.962,60.125
288,VTGS,VCC-B,44431,2019-12-08 16:17:38.535,2019-12-08 16:28:05.182,626.647,38.326
289,UVAGS,VCC-B,44431,2019-12-08 16:18:01.832,2019-12-08 16:28:34.678,632.846,42.433
290,ODUGS,VCC-B,44431,2019-12-08 16:18:04.754,2019-12-08 16:28:46.950,642.196,64.973
291,VTGS,VCC-C,44430,2019-12-08 17:19:18.494,2019-12-08 17:29:50.487,631.993,40.855
292,UVAGS,VCC-C,44430,2019-12-08 17:19:45.386,2019-12-08 17:30:19.057,633.671,39.208
293,ODUGS,VCC-C,44430,2019-12-08 17:20:05.970,2019-12-08 17:30:25.499,619.529,27.722
294,VTGS,VCC-A,44428,2019-12-08 17:51:35.772,2019-12-08 18:01:42.921,607.149,23.045
295,UVAGS,VCC-A,44428,2019-12-08 17:52:02.774,2019-12-08 18:02:12.437,609.663,22.894
296,ODUGS,VCC-A,44428,2019-12-08 17:52:31.421,2019-12-08 18:02:17.234,585.813,17.131
297,VTGS,VCC-B,44431,2019-12-08 17:54:24.550,2019-12-08 18:04:28.829,604.279,22.1
298,UVAGS,VCC-B,44431,2019-12-08 17:54:51.501,2019-12-08 18:04:58.468,606.967,22.012
299,ODUGS,VCC-B,44431,2019-12-08 17:55:20.831,2019-12-08 18:05:03.156,582.325,16.512
300,VTGS,VCC-C,44430,2019-12-08 18:57:24.030,2019-12-08 19:06:03.455,519.425,10.034
301,UVAGS,VCC-C,44430,2019-12-08 18:57:46.705,2019-12-08 19:06:37.594,530.889,10.666
302,VTGS,VCC-C,44430,2019-12-08 22:12:27.973,2019-12-08 22:21:55.168,567.195,14.733
303,UVAGS,VCC-C,44430,2019-12-08 22:12:33.117,2019-12-08 22:22:24.765,591.648,18.308
304,ODUGS,VCC-C,44430,2019-12-08 22:13:09.223,2019-12-08 22:22:57.207,587.984,17.617
305,VTGS,VCC-A,44428,2019-12-08 22:44:25.733,2019-12-08 22:54:33.505,607.772,22.869
306,UVAGS,VCC-A,44428,2019-12-08 22:44:31.853,2019-12-08 22:54:56.983,625.13,29.234
307,ODUGS,VCC-A,44428,2019-12-08 22:45:06.174,2019-12-08 22:55:30.883,624.709,29.067
308,VTGS,VCC-B,44431,2019-12-08 22:47:11.747,2019-12-08 22:57:22.553,610.806,23.878
309,UVAGS,VCC-B,44431,2019-12-08 22:47:17.974,2019-12-08 22:57:45.480,627.506,30.655
310,ODUGS,VCC-B,44431,2019-12-08 22:47:52.185,2019-12-08 22:58:19.433,627.248,30.571
311,VTGS,VCC-C,44430,2019-12-08 23:48:40.232,2019-12-08 23:59:22.421,642.189,85.75
312,UVAGS,VCC-C,44430,2019-12-08 23:48:50.381,2019-12-08 23:59:31.713,641.332,61.23
313,ODUGS,VCC-C,44430,2019-12-08 23:49:24.120,2019-12-09 00:00:04.092,639.972,56.635
314,VTGS,VCC-A,44428,2019-12-09 00:20:49.989,2019-12-09 00:31:16.497,626.508,36.506
315,UVAGS,VCC-A,44428,2019-12-09 00:21:03.509,2019-12-09 00:31:18.050,614.541,27.214
316,ODUGS,VCC-A,44428,2019-12-09 00:21:38.835,2019-12-09 00:31:47.745,608.91,24.907
317,VTGS,VCC-B,44431,2019-12-09 00:23:37.404,2019-12-09 00:34:01.104,623.7,34.051
318,UVAGS,VCC-B,44431,2019-12-09 00:23:51.288,2019-12-09 00:34:01.928,610.64,25.534
319,ODUGS,VCC-B,44431,2019-12-09 00:24:26.834,2019-12-09 00:34:31.312,604.478,23.35
320,ODUGS,VCC-C,44430,2019-12-09 14:51:55.951,2019-12-09 15:00:59.181,543.23,12.907
321,VTGS,VCC-A,44428,2019-12-09 15:23:24.735,2019-12-09 15:33:01.544,576.809,17.802
322,ODUGS,VCC-A,44428,2019-12-09 15:23:36.841,2019-12-09 15:33:50.803,613.962,27.764
323,UVAGS,VCC-A,44428,2019-12-09 15:23:44.282,2019-12-09 15:33:33.471,589.189,19.759
324,VTGS,VCC-B,44431,2019-12-09 15:26:07.972,2019-12-09 15:35:50.831,582.859,18.98
325,ODUGS,VCC-B,44431,2019-12-09 15:26:21.471,2019-12-09 15:36:39.259,617.788,29.704
326,UVAGS,VCC-B,44431,2019-12-09 15:26:27.924,2019-12-09 15:36:22.470,594.546,21.042
327,VTGS,VCC-C,44430,2019-12-09 16:26:36.357,2019-12-09 16:37:17.221,640.864,84.477
328,UVAGS,VCC-C,44430,2019-12-09 16:27:02.133,2019-12-09 16:37:45.701,643.568,78.54
329,ODUGS,VCC-C,44430,2019-12-09 16:27:14.803,2019-12-09 16:37:54.362,639.559,51.481
330,VTGS,VCC-A,44428,2019-12-09 16:59:13.672,2019-12-09 17:09:45.653,631.981,38.856
331,UVAGS,VCC-A,44428,2019-12-09 16:59:40.622,2019-12-09 17:10:14.279,633.657,37.415
332,ODUGS,VCC-A,44428,2019-12-09 17:00:01.843,2019-12-09 17:10:20.586,618.743,26.648
333,VTGS,VCC-B,44431,2019-12-09 17:02:02.440,2019-12-09 17:12:32.653,630.213,36.705
334,UVAGS,VCC-B,44431,2019-12-09 17:02:29.437,2019-12-09 17:13:01.338,631.901,35.467
335,ODUGS,VCC-B,44431,2019-12-09 17:02:51.371,2019-12-09 17:13:07.476,616.105,25.435
336,VTGS,VCC-C,44430,2019-12-09 18:04:09.295,2019-12-09 18:13:29.012,559.717,13.869
337,UVAGS,VCC-C,44430,2019-12-09 18:04:34.714,2019-12-09 18:14:00.671,565.957,14.261
338,ODUGS,VCC-C,44430,2019-12-09 18:05:12.162,2019-12-09 18:14:04.439,532.277,10.811
339,UVAGS,VCC-A,44428,2019-12-09 18:37:46.022,2019-12-09 18:46:35.908,529.886,10.502
340,UVAGS,VCC-B,44431,2019-12-09 18:40:36.907,2019-12-09 18:49:23.874,526.967,10.27
341,VTGS,VCC-C,44430,2019-12-09 21:19:54.275,2019-12-09 21:28:40.707,526.432,10.541
342,UVAGS,VCC-C,44430,2019-12-09 21:19:59.222,2019-12-09 21:29:15.351,556.129,13.013
343,ODUGS,VCC-C,44430,2019-12-09 21:20:37.859,2019-12-09 21:29:44.887,547.028,12.089
344,VTGS,VCC-A,44428,2019-12-09 21:52:28.373,2019-12-09 22:02:00.795,572.422,15.292
345,UVAGS,VCC-A,44428,2019-12-09 21:52:33.602,2019-12-09 22:02:29.896,596.294,19.017
346,ODUGS,VCC-A,44428,2019-12-09 21:53:09.534,2019-12-09 22:03:02.535,593.001,18.351
347,VTGS,VCC-B,44431,2019-12-09 21:55:15.513,2019-12-09 22:04:51.719,576.206,15.842
348,UVAGS,VCC-B,44431,2019-12-09 21:55:20.809,2019-12-09 22:05:20.308,599.499,19.729
349,ODUGS,VCC-B,44431,2019-12-09 21:55:56.553,2019-12-09 22:05:53.132,596.579,19.093
350,VTGS,VCC-C,44430,2019-12-09 22:56:06.190,2019-12-09 23:06:42.035,635.845,45.44
351,UVAGS,VCC-C,44430,2019-12-09 22:56:14.149,2019-12-09 23:06:57.874,643.725,63.097
352,ODUGS,VCC-C,44430,2019-12-09 22:56:47.584,2019-12-09 23:07:31.600,644.016,65.796
353,VTGS,VCC-A,44428,2019-12-09 23:28:43.398,2019-12-09 23:39:26.825,643.427,80.36
354,UVAGS,VCC-A,44428,2019-12-09 23:28:53.778,2019-12-09 23:39:35.521,641.743,57.1
355,ODUGS,VCC-A,44428,2019-12-09 23:29:27.603,2019-12-09 23:40:07.744,640.141,52.712
356,VTGS,VCC-B,44431,2019-12-09 23:31:31.136,2019-12-09 23:42:14.090,642.954,74.756
357,UVAGS,VCC-B,44431,2019-12-09 23:31:41.764,2019-12-09 23:42:22.148,640.384,52.965
358,ODUGS,VCC-B,44431,2019-12-09 23:32:15.682,2019-12-09 23:42:54.187,638.505,48.807
359,VTGS,VCC-C,44430,2019-12-10 00:32:54.473,2019-12-10 00:42:14.261,559.788,15.084
360,UVAGS,VCC-C,44430,2019-12-10 00:33:14.827,2019-12-10 00:42:04.215,529.388,11.461
361,ODUGS,VCC-C,44430,2019-12-10 00:33:54.774,2019-12-10 00:42:28.115,513.341,10.158
362,ODUGS,VCC-A,44428,2019-12-10 14:32:14.696,2019-12-10 14:41:28.245,553.549,13.952
363,ODUGS,VCC-B,44431,2019-12-10 14:34:58.094,2019-12-10 14:44:19.284,561.19,14.917
364,UVAGS,VCC-B,44431,2019-12-10 14:35:16.591,2019-12-10 14:43:55.065,518.474,10.575
365,VTGS,VCC-C,44430,2019-12-10 15:34:08.621,2019-12-10 15:44:37.645,629.024,43.29
366,UVAGS,VCC-C,44430,2019-12-10 15:34:32.327,2019-12-10 15:45:06.905,634.578,47.947
367,ODUGS,VCC-C,44430,2019-12-10 15:34:36.641,2019-12-10 15:45:18.601,641.96,73.958
368,VTGS,VCC-A,44428,2019-12-10 16:07:03.102,2019-12-10 16:17:45.375,642.273,78.444
369,UVAGS,VCC-A,44428,2019-12-10 16:07:29.040,2019-12-10 16:18:13.841,644.801,72.963
370,ODUGS,VCC-A,44428,2019-12-10 16:07:42.529,2019-12-10 16:18:22.254,639.725,47.967
371,VTGS,VCC-B,44431,2019-12-10 16:09:51.711,2019-12-10 16:20:33.788,642.077,73.097
372,UVAGS,VCC-B,44431,2019-12-10 16:10:17.785,2019-12-10 16:21:02.238,644.453,68.091
373,ODUGS,VCC-B,44431,2019-12-10 16:10:32.023,2019-12-10 16:21:10.422,638.399,44.952
374,VTGS,VCC-C,44430,2019-12-10 17:10:59.601,2019-12-10 17:20:56.659,597.058,20.511
375,UVAGS,VCC-C,44430,2019-12-10 17:11:26.436,2019-12-10 17:21:26.497,600.061,20.516
376,ODUGS,VCC-C,44430,2019-12-10 17:11:56.954,2019-12-10 17:21:30.958,574.004,15.431
377,VTGS,VCC-A,44428,2019-12-10 17:44:42.013,2019-12-10 17:53:59.303,557.29,13.444
378,UVAGS,VCC-A,44428,2019-12-10 17:45:07.226,2019-12-10 17:54:31.193,563.967,13.865
379,ODUGS,VCC-A,44428,2019-12-10 17:45:45.297,2019-12-10 17:54:35.003,529.706,10.519
380,VTGS,VCC-B,44431,2019-12-10 17:47:34.063,2019-12-10 17:56:47.652,553.589,13.02
381,UVAGS,VCC-B,44431,2019-12-10 17:47:59.064,2019-12-10 17:57:19.762,560.698,13.465
382,ODUGS,VCC-B,44431,2019-12-10 17:48:37.721,2019-12-10 17:57:23.564,525.843,10.215
383,VTGS,VCC-A,44428,2019-12-10 21:00:27.727,2019-12-10 21:09:20.321,532.594,10.954
384,UVAGS,VCC-A,44428,2019-12-10 21:00:32.700,2019-12-10 21:09:54.445,561.745,13.517
385,ODUGS,VCC-A,44428,2019-12-10 21:01:11.035,2019-12-10 21:10:24.397,553.362,12.612
386,VTGS,VCC-B,44431,2019-12-10 21:03:16.336,2019-12-10 21:12:12.903,536.567,11.285
387,UVAGS,VCC-B,44431,2019-12-10 21:03:21.304,2019-12-10 21:12:46.585,565.281,13.929
388,ODUGS,VCC-B,44431,2019-12-10 21:03:59.371,2019-12-10 21:13:16.864,557.493,13.043
389,VTGS,VCC-C,44430,2019-12-10 22:03:33.908,2019-12-10 22:13:47.068,613.16,25.555
390,UVAGS,VCC-C,44430,2019-12-10 22:03:40.301,2019-12-10 22:14:09.092,628.791,33.092
391,ODUGS,VCC-C,44430,2019-12-10 22:04:14.328,2019-12-10 22:14:43.090,628.762,33.172
392,VTGS,VCC-A,44428,2019-12-10 22:36:41.697,2019-12-10 22:47:20.724,639.027,49.028
393,UVAGS,VCC-A,44428,2019-12-10 22:36:49.865,2019-12-10 22:47:35.881,646.016,68.336
394,ODUGS,VCC-A,44428,2019-12-10 22:37:23.302,2019-12-10 22:48:09.533,646.231,71.506
395,VTGS,VCC-B,44431,2019-12-10 22:39:30.148,2019-12-10 22:50:10.501,640.353,52.419
396,UVAGS,VCC-B,44431,2019-12-10 22:39:38.499,2019-12-10 22:50:25.065,646.566,73.226
397,ODUGS,VCC-B,44431,2019-12-10 22:40:11.931,2019-12-10 22:50:58.626,646.695,76.817
398,VTGS,VCC-C,44430,2019-12-10 23:39:59.345,2019-12-10 23:50:15.477,616.132,30.3
399,UVAGS,VCC-C,44430,2019-12-10 23:40:13.892,2019-12-10 23:50:15.043,601.151,22.892
400,ODUGS,VCC-C,44430,2019-12-10 23:40:49.812,2019-12-10 23:50:43.867,594.055,20.894
401,VTGS,VCC-A,44428,2019-12-11 00:13:35.517,2019-12-11 00:22:48.459,552.942,14.054
402,UVAGS,VCC-A,44428,2019-12-11 00:13:56.698,2019-12-11 00:22:37.190,520.492,10.632
403,VTGS,VCC-B,44431,2019-12-11 00:16:27.130,2019-12-11 00:25:32.196,545.066,13.145
404,VTGS,VCC-C,44430,2019-12-11 14:41:58.635,2019-12-11 14:51:47.911,589.276,20.772
405,ODUGS,VCC-C,44430,2019-12-11 14:42:14.093,2019-12-11 14:52:35.189,621.096,32.778
406,UVAGS,VCC-C,44430,2019-12-11 14:42:19.136,2019-12-11 14:52:19.141,600.005,23.004
407,VTGS,VCC-A,44428,2019-12-11 15:15:06.357,2019-12-11 15:25:39.570,633.213,47.821
408,UVAGS,VCC-A,44428,2019-12-11 15:15:30.377,2019-12-11 15:26:08.693,638.316,52.925
409,ODUGS,VCC-A,44428,2019-12-11 15:15:35.730,2019-12-11 15:26:19.967,644.237,81.32
410,VTGS,VCC-B,44431,2019-12-11 15:17:54.655,2019-12-11 15:28:29.758,635.103,51.681
411,UVAGS,VCC-B,44431,2019-12-11 15:18:18.901,2019-12-11 15:28:58.780,639.879,57.139
412,ODUGS,VCC-B,44431,2019-12-11 15:18:25.064,2019-12-11 15:29:09.736,644.672,87.216
413,VTGS,VCC-C,44430,2019-12-11 16:17:58.440,2019-12-11 16:28:23.852,625.412,33.726
414,UVAGS,VCC-C,44430,2019-12-11 16:18:25.487,2019-12-11 16:28:52.608,627.121,32.744
415,ODUGS,VCC-C,44430,2019-12-11 16:18:48.500,2019-12-11 16:28:58.477,609.977,23.681
416,VTGS,VCC-A,44428,2019-12-11 16:52:05.102,2019-12-11 17:01:59.599,594.497,19.557
417,UVAGS,VCC-A,44428,2019-12-11 16:52:31.842,2019-12-11 17:02:29.632,597.79,19.625
418,ODUGS,VCC-A,44428,2019-12-11 16:53:03.209,2019-12-11 17:02:34.003,570.794,14.802
419,VTGS,VCC-B,44431,2019-12-11 16:54:57.697,2019-12-11 17:04:48.935,591.238,18.806
420,UVAGS,VCC-B,44431,2019-12-11 16:55:24.344,2019-12-11 17:05:19.119,594.775,18.919
421,ODUGS,VCC-B,44431,2019-12-11 16:55:56.387,2019-12-11 17:05:23.403,567.016,14.29
422,UVAGS,VCC-A,44428,2019-12-11 20:08:26.783,2019-12-11 20:17:14.179,527.396,10.287
423,UVAGS,VCC-B,44431,2019-12-11 20:11:17.112,2019-12-11 20:20:07.766,530.654,10.534
424,VTGS,VCC-C,44430,2019-12-11 21:11:01.001,2019-12-11 21:20:39.954,578.953,16.557
425,UVAGS,VCC-C,44430,2019-12-11 21:11:06.352,2019-12-11 21:21:07.824,601.472,20.685
426,ODUGS,VCC-C,44430,2019-12-11 21:11:41.825,2019-12-11 21:21:40.856,599.031,20.097
427,VTGS,VCC-A,44428,2019-12-11 21:44:42.162,2019-12-11 21:55:00.573,618.411,27.3
428,UVAGS,VCC-A,44428,2019-12-11 21:44:48.737,2019-12-11 21:55:21.832,633.095,35.591
429,ODUGS,VCC-A,44428,2019-12-11 21:45:22.658,2019-12-11 21:55:55.871,633.213,35.834
430,VTGS,VCC-B,44431,2019-12-11 21:47:31.650,2019-12-11 21:57:52.765,621.115,28.668
431,UVAGS,VCC-B,44431,2019-12-11 21:47:38.357,2019-12-11 21:58:13.448,635.091,37.595
432,ODUGS,VCC-B,44431,2019-12-11 21:48:12.196,2019-12-11 21:58:47.499,635.303,37.984
433,VTGS,VCC-C,44430,2019-12-11 22:47:14.764,2019-12-11 22:57:54.384,639.62,67.142
434,UVAGS,VCC-C,44430,2019-12-11 22:47:25.765,2019-12-11 22:58:01.518,635.753,47.526
435,ODUGS,VCC-C,44430,2019-12-11 22:47:59.811,2019-12-11 22:58:33.251,633.44,43.702
436,VTGS,VCC-A,44428,2019-12-11 23:21:12.059,2019-12-11 23:31:24.848,612.789,27.776
437,UVAGS,VCC-A,44428,2019-12-11 23:21:27.156,2019-12-11 23:31:23.377,596.221,21.113
438,ODUGS,VCC-A,44428,2019-12-11 23:22:03.440,2019-12-11 23:31:51.747,588.307,19.24
439,VTGS,VCC-B,44431,2019-12-11 23:24:03.374,2019-12-11 23:34:12.184,608.81,25.985
440,UVAGS,VCC-B,44431,2019-12-11 23:24:18.921,2019-12-11 23:34:09.899,590.978,19.818
441,ODUGS,VCC-B,44431,2019-12-11 23:24:55.486,2019-12-11 23:34:37.891,582.405,18.031
442,ODUGS,VCC-C,44430,2019-12-12 13:50:11.228,2019-12-12 13:59:39.472,568.244,16.117
443,VTGS,VCC-C,44430,2019-12-12 13:50:12.809,2019-12-12 13:58:41.007,508.198,10.105
444,UVAGS,VCC-C,44430,2019-12-12 13:50:28.083,2019-12-12 13:59:16.344,528.261,11.483
445,VTGS,VCC-A,44428,2019-12-12 14:23:26.441,2019-12-12 14:33:24.781,598.34,22.951
446,ODUGS,VCC-A,44428,2019-12-12 14:23:43.848,2019-12-12 14:34:10.964,627.116,36.533
447,UVAGS,VCC-A,44428,2019-12-12 14:23:47.488,2019-12-12 14:33:55.645,608.157,25.392
448,VTGS,VCC-B,44431,2019-12-12 14:26:14.142,2019-12-12 14:36:17.253,603.111,24.525
449,ODUGS,VCC-B,44431,2019-12-12 14:26:32.827,2019-12-12 14:37:02.744,629.917,39.342
450,UVAGS,VCC-B,44431,2019-12-12 14:26:35.535,2019-12-12 14:36:47.890,612.355,27.125
451,VTGS,VCC-C,44430,2019-12-12 15:25:08.501,2019-12-12 15:35:48.220,639.719,66.809
452,UVAGS,VCC-C,44430,2019-12-12 15:25:34.723,2019-12-12 15:36:16.637,641.914,62.389
453,ODUGS,VCC-C,44430,2019-12-12 15:25:49.905,2019-12-12 15:36:24.532,634.627,41.446
454,VTGS,VCC-A,44428,2019-12-12 15:59:36.272,2019-12-12 16:09:59.985,623.713,31.275
455,UVAGS,VCC-A,44428,2019-12-12 16:00:03.358,2019-12-12 16:10:28.857,625.499,30.511
456,ODUGS,VCC-A,44428,2019-12-12 16:00:27.427,2019-12-12 16:10:34.516,607.089,22.263
457,VTGS,VCC-B,44431,2019-12-12 16:02:29.205,2019-12-12 16:12:50.623,621.418,29.709
458,UVAGS,VCC-B,44431,2019-12-12 16:02:56.307,2019-12-12 16:13:19.576,623.269,29.072
459,ODUGS,VCC-B,44431,2019-12-12 16:03:21.099,2019-12-12 16:13:25.090,603.991,21.321
460,VTGS,VCC-C,44430,2019-12-12 17:02:52.450,2019-12-12 17:11:59.160,546.71,12.438
461,UVAGS,VCC-C,44430,2019-12-12 17:03:17.155,2019-12-12 17:12:31.529,554.374,12.911
462,VTGS,VCC-C,44430,2019-12-12 20:18:25.042,2019-12-12 20:27:23.696,538.654,11.604
463,UVAGS,VCC-C,44430,2019-12-12 20:18:29.954,2019-12-12 20:27:56.872,566.918,14.341
464,ODUGS,VCC-C,44430,2019-12-12 20:19:07.718,2019-12-12 20:28:27.484,559.766,13.481
465,VTGS,VCC-A,44428,2019-12-12 20:52:42.520,2019-12-12 21:02:28.639,586.119,17.603
466,UVAGS,VCC-A,44428,2019-12-12 20:52:48.010,2019-12-12 21:02:55.679,607.669,22.05
467,ODUGS,VCC-A,44428,2019-12-12 20:53:23.237,2019-12-12 21:03:28.955,605.718,21.518
468,VTGS,VCC-B,44431,2019-12-12 20:55:33.350,2019-12-12 21:05:23.115,589.765,18.299
469,UVAGS,VCC-B,44431,2019-12-12 20:55:38.927,2019-12-12 21:05:49.617,610.69,22.976
470,ODUGS,VCC-B,44431,2019-12-12 20:56:13.989,2019-12-12 21:06:23.021,609.032,22.486
471,VTGS,VCC-C,44430,2019-12-12 21:54:35.864,2019-12-12 22:05:15.240,639.376,56.67
472,UVAGS,VCC-C,44430,2019-12-12 21:54:44.430,2019-12-12 22:05:29.091,644.661,79.28
473,ODUGS,VCC-C,44430,2019-12-12 21:55:17.850,2019-12-12 22:06:02.517,644.667,83.357
474,VTGS,VCC-A,44428,2019-12-12 22:28:59.771,2019-12-12 22:39:39.271,639.5,59.654
475,UVAGS,VCC-A,44428,2019-12-12 22:29:11.189,2019-12-12 22:39:45.391,634.202,42.543
476,ODUGS,VCC-A,44428,2019-12-12 22:29:45.428,2019-12-12 22:40:16.805,631.377,39.078
477,VTGS,VCC-B,44431,2019-12-12 22:31:51.523,2019-12-12 22:42:29.723,638.2,55.118
478,UVAGS,VCC-B,44431,2019-12-12 22:32:03.239,2019-12-12 22:42:35.159,631.92,39.55
479,ODUGS,VCC-B,44431,2019-12-12 22:32:37.607,2019-12-12 22:43:06.339,628.732,36.307
480,VTGS,VCC-C,44430,2019-12-12 23:31:34.203,2019-12-12 23:40:26.831,532.628,12.042
481,VTGS,VCC-A,44428,2019-12-13 13:32:08.754,2019-12-13 13:40:55.026,526.272,11.481
482,ODUGS,VCC-A,44428,2019-12-13 13:32:10.412,2019-12-13 13:41:51.164,580.752,18.061
483,UVAGS,VCC-A,44428,2019-12-13 13:32:25.090,2019-12-13 13:41:29.481,544.391,12.948
484,VTGS,VCC-B,44431,2019-12-13 13:34:55.193,2019-12-13 13:43:50.681,535.488,12.334
485,ODUGS,VCC-B,44431,2019-12-13 13:34:58.660,2019-12-13 13:44:45.560,586.9,19.302
486,UVAGS,VCC-B,44431,2019-12-13 13:35:12.112,2019-12-13 13:44:24.665,552.553,13.861
487,VTGS,VCC-C,44430,2019-12-13 14:32:32.211,2019-12-13 14:43:07.172,634.961,55.813
488,UVAGS,VCC-C,44430,2019-12-13 14:32:56.667,2019-12-13 14:43:36.081,639.414,61.634
489,ODUGS,VCC-C,44430,2019-12-13 14:33:03.634,2019-12-13 14:43:46.729,643.095,86.817
490,VTGS,VCC-A,44428,2019-12-13 15:07:18.134,2019-12-13 15:17:58.209,640.075,59.316
491,UVAGS,VCC-A,44428,2019-12-13 15:07:44.562,2019-12-13 15:18:26.637,642.075,55.709
492,ODUGS,VCC-A,44428,2019-12-13 15:08:00.989,2019-12-13 15:18:34.187,633.198,37.559
493,VTGS,VCC-B,44431,2019-12-13 15:10:11.260,2019-12-13 15:20:50.463,639.203,55.233
494,UVAGS,VCC-B,44431,2019-12-13 15:10:37.792,2019-12-13 15:21:18.907,641.115,52.074
495,ODUGS,VCC-B,44431,2019-12-13 15:10:54.977,2019-12-13 15:21:26.242,631.265,35.425
496,VTGS,VCC-C,44430,2019-12-13 16:09:36.890,2019-12-13 16:19:22.706,585.816,17.998
497,UVAGS,VCC-C,44430,2019-12-13 16:10:03.423,2019-12-13 16:19:53.026,589.603,18.152
498,ODUGS,VCC-C,44430,2019-12-13 16:10:36.180,2019-12-13 16:19:57.171,560.991,13.715
499,VTGS,VCC-A,44428,2019-12-13 16:45:09.690,2019-12-13 16:54:11.658,541.968,11.863
500,UVAGS,VCC-A,44428,2019-12-13 16:45:33.994,2019-12-13 16:54:44.421,550.427,12.376
501,VTGS,VCC-B,44431,2019-12-13 16:48:06.009,2019-12-13 16:57:04.156,538.147,11.504
502,UVAGS,VCC-B,44431,2019-12-13 16:48:30.050,2019-12-13 16:57:37.156,547.106,12.04
503,UVAGS,VCC-C,44430,2019-12-13 19:25:48.632,2019-12-13 19:34:39.822,531.19,10.691
504,VTGS,VCC-A,44428,2019-12-13 20:00:40.503,2019-12-13 20:09:47.670,547.167,12.308
505,UVAGS,VCC-A,44428,2019-12-13 20:00:45.474,2019-12-13 20:10:20.017,574.543,15.214
506,ODUGS,VCC-A,44428,2019-12-13 20:01:22.813,2019-12-13 20:10:51.152,568.339,14.388
507,VTGS,VCC-B,44431,2019-12-13 20:03:32.999,2019-12-13 20:12:44.246,551.247,12.717
