Pass #,GS Name,SC Name,SC NORAD ID,Start Time (UTCG),Stop Time (UTCG),Duration (sec),Max El (deg)
255,WFF,VCC-C,44430,2020-01-11 09:56:14.114,2020-01-11 10:06:53.966,639.852,74.571
256,ODUGS,VCC-C,44430,2020-01-11 09:56:16.303,2020-01-11 10:06:55.452,639.149,58.236
257,VTGS,VCC-A,44428,2020-01-11 10:50:36.871,2020-01-11 11:01:09.488,632.617,49.41
258,UVAGS,VCC-A,44428,2020-01-11 10:50:49.009,2020-01-11 11:01:13.971,624.962,35.715
259,ODUGS,VCC-A,44428,2020-01-11 10:51:23.584,2020-01-11 11:01:44.782,621.198,32.75
260,WFF,VCC-A,44428,2020-01-11 10:51:25.088,2020-01-11 11:01:34.362,609.274,26.921
261,VTGS,VCC-B,44431,2020-01-11 10:53:08.106,2020-01-11 11:03:38.847,630.741,46.093
262,UVAGS,VCC-B,44431,2020-01-11 10:53:20.531,2020-01-11 11:03:42.701,622.17,33.54
263,ODUGS,VCC-B,44431,2020-01-11 10:53:55.246,2020-01-11 11:04:13.281,618.035,30.743
264,WFF,VCC-B,44431,2020-01-11 10:53:56.981,2020-01-11 11:04:02.406,605.425,25.371
265,VTGS,VCC-C,44430,2020-01-11 11:32:16.887,2020-01-11 11:41:44.065,567.178,16.61
266,UVAGS,VCC-C,44430,2020-01-11 11:32:36.179,2020-01-11 11:41:35.655,539.476,12.666
267,ODUGS,VCC-C,44430,2020-01-11 11:33:15.310,2020-01-11 11:42:00.451,525.141,11.301
268,VTGS,VCC-A,44428,2020-01-12 01:53:18.992,2020-01-12 02:02:25.510,546.518,13.473
269,ODUGS,VCC-A,44428,2020-01-12 01:53:24.670,2020-01-12 02:03:18.855,594.185,20.984
270,UVAGS,VCC-A,44428,2020-01-12 01:53:36.626,2020-01-12 02:02:58.896,562.27,15.078
271,WFF,VCC-A,44428,2020-01-12 01:53:44.851,2020-01-12 02:03:35.417,590.566,20.473
272,VTGS,VCC-B,44431,2020-01-12 01:55:44.550,2020-01-12 02:04:57.972,553.422,14.301
273,ODUGS,VCC-B,44431,2020-01-12 01:55:51.672,2020-01-12 02:05:50.363,598.691,22.238
274,UVAGS,VCC-B,44431,2020-01-12 01:56:02.627,2020-01-12 02:05:31.003,568.376,15.968
275,WFF,VCC-B,44431,2020-01-12 01:56:11.809,2020-01-12 02:06:06.915,595.106,21.667
276,VTGS,VCC-C,44430,2020-01-12 02:33:15.363,2020-01-12 02:43:39.225,623.862,37.89
277,UVAGS,VCC-C,44430,2020-01-12 02:33:38.647,2020-01-12 02:44:08.677,630.03,41.962
278,ODUGS,VCC-C,44430,2020-01-12 02:33:41.492,2020-01-12 02:44:20.968,639.476,64.371
279,WFF,VCC-C,44430,2020-01-12 02:34:00.568,2020-01-12 02:44:37.779,637.211,60.602
280,VTGS,VCC-A,44428,2020-01-12 03:28:42.058,2020-01-12 03:39:19.563,637.505,50.638
281,UVAGS,VCC-A,44428,2020-01-12 03:29:08.738,2020-01-12 03:39:47.985,639.247,47.968
282,ODUGS,VCC-A,44428,2020-01-12 03:29:26.882,2020-01-12 03:39:55.048,628.166,32.993
283,WFF,VCC-A,44428,2020-01-12 03:29:43.241,2020-01-12 03:40:13.199,629.958,35.832
284,VTGS,VCC-B,44431,2020-01-12 03:31:12.992,2020-01-12 03:41:49.251,636.259,47.721
285,UVAGS,VCC-B,44431,2020-01-12 03:31:39.752,2020-01-12 03:42:17.690,637.938,45.365
286,ODUGS,VCC-B,44431,2020-01-12 03:31:58.557,2020-01-12 03:42:24.578,626.021,31.444
287,WFF,VCC-B,44431,2020-01-12 03:32:14.741,2020-01-12 03:42:42.816,628.075,34.153
288,VTGS,VCC-C,44430,2020-01-12 04:09:56.530,2020-01-12 04:19:57.746,601.216,22.019
289,UVAGS,VCC-C,44430,2020-01-12 04:10:23.508,2020-01-12 04:20:27.301,603.793,21.919
290,ODUGS,VCC-C,44430,2020-01-12 04:10:52.831,2020-01-12 04:20:31.896,579.065,16.414
291,WFF,VCC-C,44430,2020-01-12 04:11:05.498,2020-01-12 04:20:51.937,586.439,18.026
292,VTGS,VCC-A,44428,2020-01-12 05:06:39.666,2020-01-12 05:15:31.721,532.055,11.036
293,UVAGS,VCC-A,44428,2020-01-12 05:07:03.395,2020-01-12 05:16:04.972,541.577,11.595
294,WFF,VCC-A,44428,2020-01-12 05:07:50.768,2020-01-12 05:16:32.108,521.34,10.074
295,VTGS,VCC-B,44431,2020-01-12 05:09:13.088,2020-01-12 05:18:01.563,528.475,10.746
296,UVAGS,VCC-B,44431,2020-01-12 05:09:36.560,2020-01-12 05:18:35.041,538.481,11.324
297,WFF,VCC-C,44430,2020-01-12 07:26:51.937,2020-01-12 07:35:32.375,520.438,10.129
298,VTGS,VCC-A,44428,2020-01-12 08:21:59.733,2020-01-12 08:31:12.691,552.958,13.113
299,UVAGS,VCC-A,44428,2020-01-12 08:22:04.725,2020-01-12 08:31:43.965,579.24,16.247
300,WFF,VCC-A,44428,2020-01-12 08:22:36.010,2020-01-12 08:32:25.934,589.924,18.542
301,ODUGS,VCC-A,44428,2020-01-12 08:22:41.566,2020-01-12 08:32:15.627,574.061,15.472
302,VTGS,VCC-B,44431,2020-01-12 08:24:29.354,2020-01-12 08:33:45.571,556.217,13.498
303,UVAGS,VCC-B,44431,2020-01-12 08:24:34.375,2020-01-12 08:34:16.406,582.031,16.738
304,WFF,VCC-B,44431,2020-01-12 08:25:05.556,2020-01-12 08:34:58.179,592.623,19.159
305,ODUGS,VCC-B,44431,2020-01-12 08:25:11.016,2020-01-12 08:34:48.281,577.265,15.983
306,VTGS,VCC-C,44430,2020-01-12 09:02:30.491,2020-01-12 09:12:34.898,604.407,23.329
307,UVAGS,VCC-C,44430,2020-01-12 09:02:36.634,2020-01-12 09:12:57.965,621.331,29.974
308,WFF,VCC-C,44430,2020-01-12 09:03:07.137,2020-01-12 09:13:35.143,628.006,36.852
309,ODUGS,VCC-C,44430,2020-01-12 09:03:10.858,2020-01-12 09:13:31.844,620.986,29.868
310,VTGS,VCC-A,44428,2020-01-12 09:58:11.843,2020-01-12 10:08:52.326,640.483,75.3
311,UVAGS,VCC-A,44428,2020-01-12 09:58:21.227,2020-01-12 10:09:03.714,642.487,78.332
312,WFF,VCC-A,44428,2020-01-12 09:58:54.069,2020-01-12 10:09:31.146,637.077,57.48
313,ODUGS,VCC-A,44428,2020-01-12 09:58:54.780,2020-01-12 10:09:36.606,641.826,73.385
314,VTGS,VCC-B,44431,2020-01-12 10:00:41.561,2020-01-12 10:11:22.086,640.525,80.206
315,UVAGS,VCC-B,44431,2020-01-12 10:00:51.143,2020-01-12 10:11:32.916,641.773,73.426
316,WFF,VCC-B,44431,2020-01-12 10:01:24.192,2020-01-12 10:11:59.811,635.619,53.645
317,ODUGS,VCC-B,44431,2020-01-12 10:01:24.736,2020-01-12 10:12:05.675,640.939,68.483
318,VTGS,VCC-C,44430,2020-01-12 10:38:50.999,2020-01-12 10:49:09.485,618.486,34.182
319,UVAGS,VCC-C,44430,2020-01-12 10:39:04.843,2020-01-12 10:49:10.420,605.577,25.541
320,ODUGS,VCC-C,44430,2020-01-12 10:39:40.332,2020-01-12 10:49:39.804,599.472,23.345
321,WFF,VCC-C,44430,2020-01-12 10:39:43.202,2020-01-12 10:49:26.803,583.601,19.507
322,ODUGS,VCC-A,44428,2020-01-13 01:01:53.059,2020-01-13 01:10:27.699,514.64,10.267
323,WFF,VCC-A,44428,2020-01-13 01:02:13.564,2020-01-13 01:10:44.525,510.961,10.134
324,ODUGS,VCC-B,44431,2020-01-13 01:04:16.594,2020-01-13 01:12:59.927,523.333,10.958
325,WFF,VCC-B,44431,2020-01-13 01:04:37.085,2020-01-13 01:13:16.711,519.626,10.806
326,VTGS,VCC-C,44430,2020-01-13 01:40:36.989,2020-01-13 01:50:14.515,577.526,18.259
327,ODUGS,VCC-C,44430,2020-01-13 01:40:49.766,2020-01-13 01:51:03.331,613.565,28.551
328,UVAGS,VCC-C,44430,2020-01-13 01:40:56.748,2020-01-13 01:50:46.253,589.505,20.256
329,WFF,VCC-C,44430,2020-01-13 01:41:09.686,2020-01-13 01:51:19.886,610.2,27.629
330,VTGS,VCC-A,44428,2020-01-13 02:36:16.083,2020-01-13 02:46:56.973,640.89,76.561
331,UVAGS,VCC-A,44428,2020-01-13 02:36:41.366,2020-01-13 02:47:25.560,644.194,83.155
332,ODUGS,VCC-A,44428,2020-01-13 02:36:51.539,2020-01-13 02:47:35.043,643.504,65.007
333,WFF,VCC-A,44428,2020-01-13 02:37:09.587,2020-01-13 02:47:52.339,642.752,70.173
334,VTGS,VCC-B,44431,2020-01-13 02:38:44.758,2020-01-13 02:49:26.021,641.263,81.623
335,UVAGS,VCC-B,44431,2020-01-13 02:39:10.198,2020-01-13 02:49:54.556,644.358,88.125
336,ODUGS,VCC-B,44431,2020-01-13 02:39:21.056,2020-01-13 02:50:03.806,642.75,60.966
337,WFF,VCC-B,44431,2020-01-13 02:39:38.983,2020-01-13 02:50:21.160,642.177,65.942
338,VTGS,VCC-C,44430,2020-01-13 03:16:24.135,2020-01-13 03:26:52.449,628.314,37.62
339,UVAGS,VCC-C,44430,2020-01-13 03:16:51.125,2020-01-13 03:27:21.033,629.908,36.273
340,ODUGS,VCC-C,44430,2020-01-13 03:17:12.724,2020-01-13 03:27:27.199,614.475,25.883
341,WFF,VCC-C,44430,2020-01-13 03:17:28.120,2020-01-13 03:27:45.834,617.714,28.144
342,VTGS,VCC-A,44428,2020-01-13 04:13:38.260,2020-01-13 04:23:10.612,572.352,15.541
343,UVAGS,VCC-A,44428,2020-01-13 04:14:04.301,2020-01-13 04:23:41.592,577.291,15.834
344,ODUGS,VCC-A,44428,2020-01-13 04:14:39.729,2020-01-13 04:23:45.459,545.73,11.999
345,WFF,VCC-A,44428,2020-01-13 04:14:49.497,2020-01-13 04:24:06.934,557.437,13.399
346,VTGS,VCC-B,44431,2020-01-13 04:16:10.202,2020-01-13 04:25:39.135,568.933,15.058
347,UVAGS,VCC-B,44431,2020-01-13 04:16:36.094,2020-01-13 04:26:10.279,574.185,15.379
348,ODUGS,VCC-B,44431,2020-01-13 04:17:12.096,2020-01-13 04:26:14.099,542.003,11.656
349,WFF,VCC-B,44431,2020-01-13 04:17:21.542,2020-01-13 04:26:35.722,554.18,13.043
350,UVAGS,VCC-C,44430,2020-01-13 04:54:53.301,2020-01-13 05:03:37.489,524.188,10.249
351,UVAGS,VCC-A,44428,2020-01-13 07:29:41.485,2020-01-13 07:38:45.250,543.765,11.836
352,WFF,VCC-A,44428,2020-01-13 07:30:14.553,2020-01-13 07:39:28.657,554.104,13.08
353,ODUGS,VCC-A,44428,2020-01-13 07:30:21.095,2020-01-13 07:39:13.522,532.427,10.85
354,UVAGS,VCC-B,44431,2020-01-13 07:32:10.455,2020-01-13 07:41:17.037,546.582,12.118
355,WFF,VCC-B,44431,2020-01-13 07:32:43.337,2020-01-13 07:42:00.383,557.046,13.428
356,ODUGS,VCC-B,44431,2020-01-13 07:32:49.809,2020-01-13 07:41:45.649,535.84,11.149
357,VTGS,VCC-C,44430,2020-01-13 08:09:24.877,2020-01-13 08:18:52.992,568.115,15.244
358,UVAGS,VCC-C,44430,2020-01-13 08:09:30.047,2020-01-13 08:19:21.946,591.899,18.998
359,WFF,VCC-C,44430,2020-01-13 08:10:00.843,2020-01-13 08:20:02.775,601.932,22.052
360,ODUGS,VCC-C,44430,2020-01-13 08:10:05.910,2020-01-13 08:19:54.570,588.66,18.344
361,VTGS,VCC-A,44428,2020-01-13 09:05:50.834,2020-01-13 09:16:19.626,628.792,37.187
362,UVAGS,VCC-A,44428,2020-01-13 09:05:58.256,2020-01-13 09:16:37.392,639.136,50.579
363,WFF,VCC-A,44428,2020-01-13 09:06:29.366,2020-01-13 09:17:10.511,641.145,66.639
364,ODUGS,VCC-A,44428,2020-01-13 09:06:31.794,2020-01-13 09:17:11.294,639.5,52.094
365,VTGS,VCC-B,44431,2020-01-13 09:08:19.250,2020-01-13 09:18:49.523,630.273,39.156
366,UVAGS,VCC-B,44431,2020-01-13 09:08:26.809,2020-01-13 09:19:06.758,639.949,53.61
367,WFF,VCC-B,44431,2020-01-13 09:08:58.022,2020-01-13 09:19:39.447,641.425,70.926
368,ODUGS,VCC-B,44431,2020-01-13 09:09:00.316,2020-01-13 09:19:40.618,640.302,55.412
369,VTGS,VCC-C,44430,2020-01-13 09:45:35.151,2020-01-13 09:56:12.828,637.677,78.193
370,UVAGS,VCC-C,44430,2020-01-13 09:45:45.623,2020-01-13 09:56:21.272,635.649,55.203
371,ODUGS,VCC-C,44430,2020-01-13 09:46:19.465,2020-01-13 09:56:53.367,633.902,50.873
372,WFF,VCC-C,44430,2020-01-13 09:46:19.651,2020-01-13 09:56:45.799,626.148,40.414
373,VTGS,VCC-A,44428,2020-01-13 10:42:31.615,2020-01-13 10:52:10.990,579.375,18.54
374,UVAGS,VCC-A,44428,2020-01-13 10:42:49.863,2020-01-13 10:52:04.198,554.335,14.19
375,ODUGS,VCC-A,44428,2020-01-13 10:43:28.260,2020-01-13 10:52:29.889,541.629,12.743
376,WFF,VCC-A,44428,2020-01-13 10:43:34.744,2020-01-13 10:52:11.029,516.285,10.616
377,VTGS,VCC-B,44431,2020-01-13 10:45:02.122,2020-01-13 10:54:35.884,573.762,17.496
378,UVAGS,VCC-B,44431,2020-01-13 10:45:20.914,2020-01-13 10:54:28.230,547.316,13.373
379,ODUGS,VCC-B,44431,2020-01-13 10:45:59.704,2020-01-13 10:54:53.453,533.749,11.971
380,ODUGS,VCC-C,44430,2020-01-14 00:48:19.732,2020-01-14 00:57:31.780,552.048,13.94
381,WFF,VCC-C,44430,2020-01-14 00:48:40.134,2020-01-14 00:57:48.439,548.305,13.7
382,VTGS,VCC-A,44428,2020-01-14 01:44:05.631,2020-01-14 01:54:27.630,621.999,34.366
383,UVAGS,VCC-A,44428,2020-01-14 01:44:28.561,2020-01-14 01:54:57.300,628.739,38.028
384,ODUGS,VCC-A,44428,2020-01-14 01:44:30.216,2020-01-14 01:55:10.102,639.886,57.641
385,WFF,VCC-A,44428,2020-01-14 01:44:49.438,2020-01-14 01:55:26.873,637.435,54.452
386,VTGS,VCC-B,44431,2020-01-14 01:46:31.793,2020-01-14 01:56:56.275,624.482,36.586
387,UVAGS,VCC-B,44431,2020-01-14 01:46:54.956,2020-01-14 01:57:25.811,630.855,40.495
388,ODUGS,VCC-B,44431,2020-01-14 01:46:57.360,2020-01-14 01:57:38.290,640.93,61.794
389,WFF,VCC-B,44431,2020-01-14 01:47:16.499,2020-01-14 01:57:55.088,638.589,58.256
390,VTGS,VCC-C,44430,2020-01-14 02:23:03.994,2020-01-14 02:33:43.839,639.845,78.064
391,UVAGS,VCC-C,44430,2020-01-14 02:23:29.957,2020-01-14 02:34:12.239,642.282,72.576
392,ODUGS,VCC-C,44430,2020-01-14 02:23:43.509,2020-01-14 02:34:20.609,637.1,47.6
393,WFF,VCC-C,44430,2020-01-14 02:24:00.906,2020-01-14 02:34:38.214,637.308,51.693
394,VTGS,VCC-A,44428,2020-01-14 03:20:43.486,2020-01-14 03:30:51.189,607.703,23.532
395,UVAGS,VCC-A,44428,2020-01-14 03:21:10.549,2020-01-14 03:31:20.585,610.036,23.34
396,ODUGS,VCC-A,44428,2020-01-14 03:21:38.865,2020-01-14 03:31:25.395,586.53,17.429
397,WFF,VCC-A,44428,2020-01-14 03:21:51.958,2020-01-14 03:31:45.222,593.264,19.099
398,VTGS,VCC-B,44431,2020-01-14 03:23:13.612,2020-01-14 03:33:18.568,604.956,22.642
399,UVAGS,VCC-B,44431,2020-01-14 03:23:40.636,2020-01-14 03:33:48.067,607.431,22.508
400,ODUGS,VCC-B,44431,2020-01-14 03:24:09.567,2020-01-14 03:33:52.770,583.203,16.847
401,WFF,VCC-B,44431,2020-01-14 03:24:22.410,2020-01-14 03:34:12.727,590.317,18.483
402,VTGS,VCC-C,44430,2020-01-14 04:00:38.804,2020-01-14 04:09:52.398,553.594,13.288
403,UVAGS,VCC-C,44430,2020-01-14 04:01:04.016,2020-01-14 04:10:24.234,560.218,13.703
404,ODUGS,VCC-C,44430,2020-01-14 04:01:42.227,2020-01-14 04:10:27.889,525.662,10.375
405,WFF,VCC-C,44430,2020-01-14 04:01:50.351,2020-01-14 04:10:50.131,539.78,11.717
406,WFF,VCC-B,44431,2020-01-14 06:40:16.339,2020-01-14 06:48:57.469,521.13,10.087
407,VTGS,VCC-C,44430,2020-01-14 07:16:15.700,2020-01-14 07:25:02.472,526.772,10.744
408,UVAGS,VCC-C,44430,2020-01-14 07:16:20.563,2020-01-14 07:25:36.680,556.117,13.283
409,WFF,VCC-C,44430,2020-01-14 07:16:52.730,2020-01-14 07:26:19.698,566.968,14.876
410,ODUGS,VCC-C,44430,2020-01-14 07:16:58.942,2020-01-14 07:26:06.502,547.56,12.381
411,VTGS,VCC-A,44428,2020-01-14 08:13:31.262,2020-01-14 08:23:33.745,602.483,22.12
412,UVAGS,VCC-A,44428,2020-01-14 08:13:37.286,2020-01-14 08:23:57.553,620.267,28.239
413,WFF,VCC-A,44428,2020-01-14 08:14:07.801,2020-01-14 08:24:35.257,627.456,34.382
414,ODUGS,VCC-A,44428,2020-01-14 08:14:11.684,2020-01-14 08:24:31.367,619.683,28.025
415,VTGS,VCC-B,44431,2020-01-14 08:15:58.545,2020-01-14 08:26:03.519,604.974,22.967
416,UVAGS,VCC-B,44431,2020-01-14 08:16:04.660,2020-01-14 08:26:26.840,622.18,29.43
417,WFF,VCC-B,44431,2020-01-14 08:16:35.182,2020-01-14 08:27:04.202,629.02,36.047
418,ODUGS,VCC-B,44431,2020-01-14 08:16:38.953,2020-01-14 08:27:00.705,621.752,29.285
419,VTGS,VCC-C,44430,2020-01-14 08:52:24.650,2020-01-14 09:02:58.178,633.528,48.45
420,UVAGS,VCC-C,44430,2020-01-14 08:52:32.790,2020-01-14 09:03:13.370,640.58,67.803
421,WFF,VCC-C,44430,2020-01-14 08:53:04.443,2020-01-14 09:03:44.277,639.834,89.354
422,ODUGS,VCC-C,44430,2020-01-14 08:53:06.209,2020-01-14 09:03:46.958,640.749,70.979
423,VTGS,VCC-A,44428,2020-01-14 09:49:53.192,2020-01-14 10:00:17.536,624.344,37.776
424,UVAGS,VCC-A,44428,2020-01-14 09:50:06.527,2020-01-14 10:00:19.477,612.95,28.014
425,ODUGS,VCC-A,44428,2020-01-14 09:50:41.741,2020-01-14 10:00:49.297,607.556,25.638
426,WFF,VCC-A,44428,2020-01-14 09:50:44.203,2020-01-14 10:00:37.036,592.833,21.36
427,VTGS,VCC-B,44431,2020-01-14 09:52:21.535,2020-01-14 10:02:43.247,621.712,35.437
428,UVAGS,VCC-B,44431,2020-01-14 09:52:35.198,2020-01-14 10:02:44.538,609.34,26.426
429,ODUGS,VCC-B,44431,2020-01-14 09:53:10.595,2020-01-14 10:03:14.086,603.491,24.169
430,WFF,VCC-B,44431,2020-01-14 09:53:13.311,2020-01-14 10:03:01.346,588.035,20.183
431,VTGS,VCC-C,44430,2020-01-14 10:29:13.836,2020-01-14 10:38:21.139,547.303,13.865
432,UVAGS,VCC-C,44430,2020-01-14 10:29:35.115,2020-01-14 10:38:09.794,514.679,10.46
433,VTGS,VCC-A,44428,2020-01-15 00:52:14.519,2020-01-15 01:01:47.181,572.662,17.056
434,ODUGS,VCC-A,44428,2020-01-15 00:52:25.706,2020-01-15 01:02:36.971,611.265,26.548
435,UVAGS,VCC-A,44428,2020-01-15 00:52:33.822,2020-01-15 01:02:19.272,585.45,18.945
436,WFF,VCC-A,44428,2020-01-15 00:52:45.699,2020-01-15 01:02:53.532,607.833,25.75
437,VTGS,VCC-B,44431,2020-01-15 00:54:37.737,2020-01-15 01:04:15.834,578.097,18.045
438,ODUGS,VCC-B,44431,2020-01-15 00:54:50.180,2020-01-15 01:05:04.857,614.677,28.154
439,UVAGS,VCC-B,44431,2020-01-15 00:54:57.407,2020-01-15 01:04:47.650,590.243,20.019
440,WFF,VCC-B,44431,2020-01-15 00:55:10.127,2020-01-15 01:05:21.419,611.292,27.262
441,VTGS,VCC-C,44430,2020-01-15 01:29:58.704,2020-01-15 01:40:29.106,630.402,46.397
442,UVAGS,VCC-C,44430,2020-01-15 01:30:22.658,2020-01-15 01:40:58.212,635.554,51.375
443,ODUGS,VCC-C,44430,2020-01-15 01:30:27.730,2020-01-15 01:41:09.590,641.86,79.234
444,WFF,VCC-C,44430,2020-01-15 01:30:46.530,2020-01-15 01:41:26.517,639.987,74.411
445,VTGS,VCC-A,44428,2020-01-15 02:27:58.464,2020-01-15 02:38:31.051,632.587,40.402
446,UVAGS,VCC-A,44428,2020-01-15 02:28:25.413,2020-01-15 02:38:59.592,634.179,38.799
447,ODUGS,VCC-A,44428,2020-01-15 02:28:46.168,2020-01-15 02:39:05.986,619.818,27.486
448,WFF,VCC-A,44428,2020-01-15 02:29:01.828,2020-01-15 02:39:24.501,622.673,29.868
449,VTGS,VCC-B,44431,2020-01-15 02:30:26.517,2020-01-15 02:40:57.442,630.925,38.357
450,UVAGS,VCC-B,44431,2020-01-15 02:30:53.515,2020-01-15 02:41:26.024,632.509,36.952
451,ODUGS,VCC-B,44431,2020-01-15 02:31:14.909,2020-01-15 02:41:32.264,617.355,26.344
452,WFF,VCC-B,44431,2020-01-15 02:31:30.380,2020-01-15 02:41:50.870,620.49,28.635
453,VTGS,VCC-C,44430,2020-01-15 03:06:51.530,2020-01-15 03:16:44.303,592.773,19.7
454,UVAGS,VCC-C,44430,2020-01-15 03:07:18.323,2020-01-15 03:17:14.220,595.897,19.746
455,ODUGS,VCC-C,44430,2020-01-15 03:07:49.510,2020-01-15 03:17:18.526,569.016,14.865
456,WFF,VCC-C,44430,2020-01-15 03:08:01.373,2020-01-15 03:17:38.970,577.597,16.394
457,UVAGS,VCC-A,44428,2020-01-15 04:06:28.299,2020-01-15 04:15:18.544,530.245,10.611
458,UVAGS,VCC-B,44431,2020-01-15 04:08:58.192,2020-01-15 04:17:45.539,527.347,10.389
459,UVAGS,VCC-C,44430,2020-01-15 06:23:05.509,2020-01-15 06:31:46.149,520.64,10.005
460,WFF,VCC-C,44430,2020-01-15 06:23:40.172,2020-01-15 06:32:29.529,529.357,10.837
461,VTGS,VCC-A,44428,2020-01-15 07:21:10.820,2020-01-15 07:30:37.186,566.366,14.774
462,UVAGS,VCC-A,44428,2020-01-15 07:21:15.964,2020-01-15 07:31:06.671,590.707,18.372
463,WFF,VCC-A,44428,2020-01-15 07:21:46.895,2020-01-15 07:31:47.788,600.893,21.229
464,ODUGS,VCC-A,44428,2020-01-15 07:21:52.061,2020-01-15 07:31:39.110,587.049,17.685
465,VTGS,VCC-B,44431,2020-01-15 07:23:37.119,2020-01-15 07:33:06.564,569.445,15.226
466,UVAGS,VCC-B,44431,2020-01-15 07:23:42.311,2020-01-15 07:33:35.600,593.289,18.957
467,WFF,VCC-B,44431,2020-01-15 07:24:13.167,2020-01-15 07:34:16.484,603.317,21.979
468,ODUGS,VCC-B,44431,2020-01-15 07:24:18.233,2020-01-15 07:34:08.205,589.972,18.295
469,VTGS,VCC-C,44430,2020-01-15 07:59:16.393,2020-01-15 08:09:28.242,611.849,26.377
470,UVAGS,VCC-C,44430,2020-01-15 07:59:22.866,2020-01-15 08:09:49.780,626.914,34.357
471,WFF,VCC-C,44430,2020-01-15 07:59:53.467,2020-01-15 08:10:25.841,632.374,43.11
472,ODUGS,VCC-C,44430,2020-01-15 07:59:56.823,2020-01-15 08:10:23.746,626.923,34.534
473,VTGS,VCC-A,44428,2020-01-15 08:57:23.896,2020-01-15 09:08:04.088,640.192,84.414
474,UVAGS,VCC-A,44428,2020-01-15 08:57:34.105,2020-01-15 09:08:13.225,639.12,60.056
475,WFF,VCC-A,44428,2020-01-15 08:58:07.838,2020-01-15 09:08:38.465,630.627,43.867
476,ODUGS,VCC-A,44428,2020-01-15 08:58:07.876,2020-01-15 09:08:45.532,637.656,55.493
477,VTGS,VCC-B,44431,2020-01-15 08:59:50.510,2020-01-15 09:10:30.151,639.641,79.32
478,UVAGS,VCC-B,44431,2020-01-15 09:00:00.937,2020-01-15 09:10:38.724,637.787,56.142
479,ODUGS,VCC-B,44431,2020-01-15 09:00:34.778,2020-01-15 09:11:10.871,636.093,51.774
480,WFF,VCC-B,44431,2020-01-15 09:00:34.919,2020-01-15 09:11:03.394,628.475,41.117
481,VTGS,VCC-C,44430,2020-01-15 09:35:40.811,2020-01-15 09:45:49.820,609.009,28.33
482,UVAGS,VCC-C,44430,2020-01-15 09:35:55.757,2020-01-15 09:45:48.662,592.905,21.452
483,ODUGS,VCC-C,44430,2020-01-15 09:36:31.919,2020-01-15 09:46:17.124,585.205,19.547
484,WFF,VCC-C,44430,2020-01-15 09:36:35.669,2020-01-15 09:46:02.581,566.912,16.397
485,ODUGS,VCC-A,44428,2020-01-16 00:00:42.782,2020-01-16 00:09:50.254,547.472,13.229
486,WFF,VCC-A,44428,2020-01-16 00:01:03.216,2020-01-16 00:10:06.949,543.733,13.014
487,ODUGS,VCC-B,44431,2020-01-16 00:03:04.038,2020-01-16 00:12:18.378,554.34,14.028
488,WFF,VCC-B,44431,2020-01-16 00:03:24.447,2020-01-16 00:12:35.044,550.597,13.787
489,VTGS,VCC-C,44430,2020-01-16 00:37:11.659,2020-01-16 00:47:04.330,592.671,21.739
490,ODUGS,VCC-C,44430,2020-01-16 00:37:28.077,2020-01-16 00:47:51.030,622.953,34.456
491,UVAGS,VCC-C,44430,2020-01-16 00:37:32.448,2020-01-16 00:47:35.342,602.894,24.062
492,WFF,VCC-C,44430,2020-01-16 00:37:47.822,2020-01-16 00:48:07.617,619.795,33.142
493,VTGS,VCC-A,44428,2020-01-16 01:35:25.674,2020-01-16 01:46:07.866,642.192,82.966
494,UVAGS,VCC-A,44428,2020-01-16 01:35:51.534,2020-01-16 01:46:36.305,644.771,77.136
495,ODUGS,VCC-A,44428,2020-01-16 01:36:04.422,2020-01-16 01:46:44.889,640.467,50.624
496,WFF,VCC-A,44428,2020-01-16 01:36:21.971,2020-01-16 01:47:02.438,640.467,54.928
497,VTGS,VCC-B,44431,2020-01-16 01:37:51.441,2020-01-16 01:48:33.424,641.983,78.113
498,UVAGS,VCC-B,44431,2020-01-16 01:38:17.425,2020-01-16 01:49:01.836,644.411,72.658
499,ODUGS,VCC-B,44431,2020-01-16 01:38:30.973,2020-01-16 01:49:10.220,639.247,47.756
500,WFF,VCC-B,44431,2020-01-16 01:38:48.385,2020-01-16 01:49:27.829,639.444,51.841
501,VTGS,VCC-C,44430,2020-01-16 02:13:13.028,2020-01-16 02:23:36.041,623.013,32.42
502,UVAGS,VCC-C,44430,2020-01-16 02:13:40.127,2020-01-16 02:24:04.792,624.665,31.542
503,ODUGS,VCC-C,44430,2020-01-16 02:14:03.670,2020-01-16 02:24:10.512,606.842,22.892
504,WFF,VCC-C,44430,2020-01-16 02:14:18.460,2020-01-16 02:24:29.463,611.003,24.927
505,VTGS,VCC-A,44428,2020-01-16 03:13:00.641,2020-01-16 03:22:19.957,559.316,13.769
506,UVAGS,VCC-A,44428,2020-01-16 03:13:26.056,2020-01-16 03:22:51.628,565.572,14.163
507,ODUGS,VCC-A,44428,2020-01-16 03:14:03.699,2020-01-16 03:22:55.372,531.673,10.738
508,WFF,VCC-A,44428,2020-01-16 03:14:12.186,2020-01-16 03:23:17.443,545.257,12.093
509,VTGS,VCC-B,44431,2020-01-16 03:15:29.349,2020-01-16 03:24:45.219,555.87,13.374
510,UVAGS,VCC-B,44431,2020-01-16 03:15:54.584,2020-01-16 03:25:17.061,562.477,13.791
